102,117,121,1223,124,13,134,137,140,141,144,179,181,184,191,195,198,2,200,257,27,28,312,370,39,421,439,44,46,478,5,557,59,6,697,7,78,9,time_step
24.205196,27.911198,3.7174985,207.90707,103.02712,6.281453,50.4321,65.59568,0.0,52.22238,275.35397,27.501286,94.89821,0.0,64.87091,102.629616,29.220943,0.0,27.842012,11.005241,22.18958,9.125939,46.691387,0.0,10.095361,16.442444,3.5646367,105.020195,40.90627,0.89896834,0.0,10.939004,212.58238,241.42383,0.0,1158.351,32.99052,11.359578,9
2.2094343,31.518162,4.8371506,0.0,0.0,1.5743227,17.83544,91.705315,0.0,18.603233,91.06611,17.959846,60.262897,0.0,7.939308,34.494648,18.110136,0.0,15.751922,2.0529912,14.226071,10.557271,11.38515,0.0,0.0,0.0,3.471489,42.00153,0.0,3.902482,0.0,0.0,49.822933,620.9015,15.737273,48.236404,0.0,20.565737,10
0.0,14.160725,0.0,0.0,0.0,0.0,25.570818,102.57973,0.0,2.7682242,0.0,19.575592,92.558846,9.181711,0.0,49.466156,5.087981,0.0,49.069153,2.9351602,2.0680203,1.7180538,12.256961,0.0,0.0,3.2047796,4.8886623,17.908983,0.0,0.0,0.0,2.0119638,14.167538,22.067434,38.950596,8.698339,0.0,6.7147217,11
1.1356959,34.818832,0.0,84.31346,259.1867,0.0,44.977634,49.93048,0.0,22.590649,0.0,18.773952,201.51147,18.255966,0.0,12.332399,10.165889,0.0,25.838377,2.0350811,13.313461,0.0,21.478731,0.0,1.0110464,4.354472,5.614105,23.356688,26.257526,0.0,0.0,10.030253,32.83491,0.0,55.75618,360.3691,13.799629,2.6423523,12
22.078203,9.707523,0.0,0.0,50.79718,1.6966515,30.693806,23.962744,0.0,30.631502,257.07526,10.786655,27.330946,0.0,12.072808,55.344273,22.165163,0.0,7.850978,0.0,11.149781,10.604839,21.319674,0.0,4.05725,11.358747,1.6910267,75.37742,0.0,0.0,0.0,3.0301719,102.702286,110.24326,0.0,282.75626,8.612869,9.807941,13
0.0,6.2569966,0.0,0.0,0.0,0.0,6.407058,33.221123,0.0,8.798855,72.31377,11.36989,20.243294,0.0,0.0,9.138599,4.042861,0.0,6.9668255,0.0,7.0618534,3.8044767,0.0,0.0,0.0,5.1459365,0.8983488,6.196067,0.0,0.0,0.0,0.0,19.958801,119.77701,1.9264891,23.72269,0.0,0.0,14
0.0,15.271782,0.0,0.0,0.0,0.0,11.31699,133.97914,0.0,16.815338,0.0,5.282435,47.21691,0.0,0.0,5.0999064,7.033861,0.0,9.898613,11.035316,11.058025,0.793561,20.10352,0.0,1.0827947,14.076984,1.0200043,24.023174,0.0,0.0,0.0,1.9736557,13.834679,15.715949,18.930016,10.488442,0.0,5.854604,15
4.081595,25.505114,0.0,86.10382,343.81714,0.0,25.576838,63.97529,0.0,34.642815,18.153349,6.60892,110.30241,3.1370711,0.0,20.219692,15.093137,0.0,5.9427075,14.058069,26.207,0.0,20.393301,0.0,0.9435706,16.237724,0.78992105,54.303143,35.255283,5.016349,0.0,10.0034685,13.792225,0.0,13.856387,424.5866,14.47873,6.82347,16
30.22514,12.770776,4.750285,0.0,27.69812,0.0,27.002602,9.963057,0.0,16.474606,681.43024,16.07629,39.31715,0.0,16.903627,35.412437,20.155998,0.0,4.675488,1.2481031,21.400776,8.433839,24.594128,0.0,9.250629,0.0,2.4047723,81.341255,3.36698,0.0,0.0,4.974992,42.534603,63.06705,0.0,298.62854,12.010382,0.0,17
