102,117,121,1223,124,13,134,137,140,141,144,179,181,184,191,195,198,2,200,257,27,28,312,370,39,421,439,44,46,478,5,557,59,6,697,7,78,9,time_step
4.0209975,0.0,8.045126,0.0,22.920586,0.0,32.783367,22.349964,6.957684,1.3029108,0.0,31.477598,69.69545,1.6800582,33.282265,25.945673,5.8740225,5.801467,12.00107,8.7732315,0.0,0.0,6.1362753,38.339806,9.800808,0.0,0.0,14.30204,3.2784958,6.4009647,85.763725,0.7555051,38.645573,16.064589,3.5320737,175.3555,9.258461,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,18.05466,83.10844,4.0562825,0.0,0.0,28.621058,35.070858,0.0,5.6244082,16.069143,2.8205194,0.0,15.097622,0.0,7.6279836,0.99893326,0.0,0.0,0.0,0.0,0.0,24.595707,0.0,4.519654,48.587215,0.0,13.667833,76.957954,3.2693245,35.738007,0.0,0.0,2
22.077194,0.0,25.531994,0.0,54.40218,0.0,42.41108,36.471996,51.962036,63.309013,245.62726,15.776751,103.529594,4.90775,116.935234,73.5226,17.335745,0.0,30.459345,3.7905846,18.97132,8.289813,66.19395,64.87325,15.247343,0.015131116,0.0,133.33745,44.67526,4.5288935,209.05438,15.801169,134.85025,26.687637,0.0,934.4967,59.10903,0.0,5
0.98832524,0.0,38.383064,0.0,0.0,0.0,66.09194,89.36822,34.660393,18.274086,143.78137,59.742603,144.58688,1.9960077,29.547657,53.94088,23.599943,0.0,32.736446,5.720831,29.640383,3.2597985,10.480414,60.9533,0.35917628,6.3472786,10.597796,41.998817,5.2752895,26.826092,190.59766,1.865104,65.4005,592.82526,13.837226,115.187645,0.0,13.289867,6
24.247063,0.0,4.18326,0.0,103.57364,5.8976784,49.089687,63.964382,27.715143,54.76658,272.5561,24.263885,92.018074,0.53979754,66.290825,101.71141,28.209913,6.6917706,28.182402,9.566784,20.659601,10.364574,46.18871,23.948128,8.704345,15.008486,0.0,107.01258,40.94785,0.0,203.09338,10.536893,211.80539,243.00955,0.0,1156.5205,33.321564,11.988703,9
2.0603428,0.0,4.364871,0.0,0.0,0.0,16.078623,90.70458,19.494547,20.085104,90.11725,14.941914,58.695557,0.0,9.236117,34.99841,17.79057,0.0,15.824345,1.8935748,12.849662,11.16472,11.495152,12.579708,0.0,4.7019796,3.1345057,43.705124,7.052546,5.5510283,103.123375,0.0,49.3069,623.0452,16.404877,45.880318,0.0,21.364582,10
0.0,0.0,0.0,0.0,0.0,0.0,25.345486,101.59941,0.0,3.223827,0.0,18.593548,90.99529,8.529604,0.0,48.885628,4.9011917,0.0,48.730003,2.9021277,0.0,2.1035578,11.943547,0.0,0.0,2.6585832,4.6626506,18.511192,0.0,4.773092,103.97936,0.0,13.174911,22.706491,38.86886,7.6075997,0.0,6.7434607,11
0.98292434,0.0,1.0040576,0.0,257.0211,0.0,43.31331,48.381924,7.7337127,23.573187,0.0,17.12369,199.80684,17.277248,5.4993377,12.325636,9.712437,0.0,25.78102,1.6993626,11.956288,0.0,21.382961,111.63882,0.6151489,3.6684737,5.4860215,23.707747,26.592672,0.0,156.96458,9.447662,32.77912,11.714428,56.283096,356.9778,13.5360155,0.0,12
22.046597,0.0,0.0,0.0,50.42374,1.7380179,29.587603,0.0,29.789303,31.741644,255.7813,9.063213,26.114977,0.0,0.0,55.25397,21.770716,0.0,7.7323813,0.6764674,10.130338,11.132637,21.17097,42.313282,3.3270288,10.635823,0.0,75.68704,7.7232976,0.0,42.870052,2.590803,102.73705,111.25988,0.0,280.4759,8.619063,10.106522,13
0.022801757,0.0,0.0,0.0,8.626179,0.0,5.830076,31.491066,6.9405913,9.432914,73.21864,10.306784,19.7964,0.0,0.0,8.912035,3.848532,0.0,6.8817344,0.0,6.6734753,4.059127,0.0,5.6056237,0.0,4.792961,0.7462234,6.332877,7.4843507,0.0,34.86714,0.0,19.70161,120.59795,0.0,23.105476,0.0,0.99381006,14
0.0,0.0,0.0,0.0,4.2659755,0.0,11.380184,132.58363,0.0,16.607265,0.0,5.1368213,47.203575,0.0,0.0,5.929195,6.807232,0.0,10.057541,10.784168,10.659062,0.96023273,19.788696,0.0,0.0,13.326426,0.0,24.439402,0.0,0.0,50.76781,1.7196027,12.984289,17.94214,19.471636,7.8336887,0.0,5.501793,15
