"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
30;17.5166465162362;12.3715236437903;41
24;11.442136371;7.13399640919814;42
27;5.14114444190481;2.55822643736173;43
30;11.5965282239856;5.26712098771789;44
24;12.629728065567;10.017518093081;45
21;12.160750718874;8.00663125550717;46
27;7.49138496959272;3.55888305336589;47
32;9.40885494243622;3.83482393752688;48
30;17.5178706696037;12.3723100758731;49
24;11.442002287248;7.13377040248233;50
27;5.14120110427025;2.55820827656463;51
30;11.5965082058351;5.26715906086793;52
24;12.6293944187715;10.0171255567067;53
21;12.1608921266938;8.00685661015285;54
27;7.49208067001805;3.55920799924524;55
32;9.40839435469358;3.8346304241367;56
30;17.5192432267095;12.3732193177591;57
24;11.441955173564;7.13358382610761;58
27;5.14126254077229;2.55819290494708;59
30;11.5964984269162;5.26720106645792;60
24;12.6290668828492;10.0167386831542;61
21;12.1610282589624;8.00708035156359;62
27;7.49274465452936;3.55951392705667;63
32;9.4078921705306;3.8344227367344;64
30;17.5205068040775;12.3740387928073;65
24;11.4418933323659;7.13339949149627;66
27;5.14132557695492;2.55817841935149;67
30;11.5964933667663;5.26724450081488;68
24;12.628747525157;10.0163593197419;69
21;12.1611573008164;8.00730080128612;70
27;7.49337823219452;3.55980225364304;71
32;9.40735758605486;3.83420430642316;72
30;17.5216836004064;12.3747866368571;73
24;11.4418236730643;7.13321978761772;74
27;5.14138981921714;2.55816435882101;75
30;11.5964923957321;5.26728914427112;76
24;12.6284352891984;10.0159863237625;77
21;12.161282676838;8.00751997144945;78
27;7.49398729923146;3.56007610520099;79
32;9.40679671961246;3.83397719712752;80
