"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
26;5.25905597047869;2.52983829669814;41
31;11.8203135934692;5.36000051697774;42
25;12.556786706237;9.96663085901863;43
21;11.6898443332674;7.71511959387251;44
26;7.36421997671539;3.49094997679656;45
30;9.73733854444903;3.95466235906083;46
29;17.7538293175568;12.4219671509693;47
23;11.2372168671946;7.067938126803;48
28;5.10988444434407;2.54830300043682;49
30;11.6537349756068;5.28435445572652;50
25;12.5702297647441;9.97165281582424;51
21;11.7447104895807;7.74527976756837;52
26;7.41906692315703;3.52996188287848;53
30;9.68624083788376;3.92689204841153;54
30;17.8330661461228;12.5080656256726;55
23;11.2733381425012;7.08218221953068;56
28;5.1088030585274;2.54853677938582;57
30;11.6494086832066;5.28317901344378;58
24;12.5825146491879;9.9819448334234;59
21;11.7539206873111;7.75314140120415;60
26;7.44231182956935;3.54763305446685;61
30;9.72708100500607;3.94188067709194;62
30;17.8756357854473;12.5519399277511;63
23;11.2993160541026;7.09654187298255;64
27;5.10777740179892;2.54860175052792;65
30;11.6451958531467;5.28201118790092;66
24;12.6003153903044;9.9930964588791;67
21;11.7567458918419;7.75844821010216;68
26;7.46017467659167;3.56000704156486;69
30;9.75604017498822;3.95260536206153;70
30;17.9056499721277;12.5850442014698;71
23;11.319377089439;7.1083090824749;72
27;5.108851302331;2.5489770762419;73
30;11.6418197331501;5.28108027987552;74
24;12.6137370368142;10.001097970431;75
21;11.7572887783336;7.76321608467189;76
26;7.47399297093513;3.56926170106588;77
30;9.77157581913542;3.95798131732471;78
30;17.927205152167;12.6097865947714;79
23;11.3351302946621;7.11768134969466;80
