"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
29;16.5983746463041;11.5899171741738;41
24;10.4572059330003;6.48873346221577;42
26;4.21834163855067;2.03837845540786;43
30;10.9373219543003;4.94198183032185;44
24;12.635831561549;10.0274079932198;45
21;12.1541496610716;7.9924545850603;46
26;6.5205282195977;3.03464390488256;47
32;9.25431061015936;3.7767342609893;48
30;17.153748700156;11.9986622208634;49
23;10.5741155816384;6.54101463105296;50
26;4.2181309418452;2.03879328469937;51
30;10.9428431853873;4.9443566444687;52
24;12.6352850988944;10.0270550498938;53
21;12.1554402492351;7.99342958752741;54
26;6.52316663488129;3.0358757566114;55
32;9.25356775472055;3.77624560237458;56
30;17.1590740372004;12.0020027018517;57
23;10.5748757410313;6.54116025073425;58
26;4.21837428042468;2.03883514671429;59
30;10.9435462966339;4.94470679196773;60
24;12.6348921687514;10.0266514355114;61
21;12.155684279698;7.9937540039761;62
26;6.52605978937939;3.03736567064709;63
32;9.25365155081525;3.77604115933584;64
30;17.1660122360875;12.0067102408149;65
23;10.5762597838343;6.54158920506112;66
26;4.21856023261685;2.03886713405947;67
30;10.9442346952419;4.94504965485436;68
24;12.6345055311579;10.0262595549278;69
21;12.1559516933727;7.99399293794871;70
26;6.52860257661275;3.03866007689204;71
32;9.25354675682257;3.77579429670307;72
30;17.1721447115506;12.0108859759997;73
23;10.577436637868;6.54192632221742;74
26;4.21872080995761;2.03888962923846;75
30;10.944867277612;4.94537011079141;76
24;12.6340955818599;10.0258545260216;77
21;12.1562126087793;7.99419136060146;78
26;6.53095621995152;3.03985341182769;79
32;9.25334865168225;3.77552828286633;80
