"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
28;16.4450342504939;11.4912291969659;41
23;10.9431779017458;6.98165813952979;42
26;4.86183340095389;2.49571148728395;43
31;11.5689650688381;5.24716191692557;44
22;11.7130872325445;9.40665272629944;45
20;11.4185831592858;7.52226085002074;46
27;6.43718532724953;3.04444742695142;47
32;9.04378073985557;3.717717423119;48
28;16.4944905480313;11.5446796353565;49
23;10.9506208204476;6.98430230820082;50
26;4.86269157459629;2.49585948031988;51
30;11.5685407850133;5.24755598215303;52
22;11.7180275158023;9.40968845517361;53
20;11.4204233013893;7.52408716540292;54
27;6.46132193237061;3.05848956517989;55
32;9.04799850323292;3.71862602541485;56
28;16.5069031304582;11.557586499948;57
24;10.9590595836686;6.98701513967073;58
26;4.86348034328098;2.49596875395963;59
30;11.5680232492666;5.24783114277378;60
22;11.7229265709121;9.41258031776805;61
20;11.4217837301461;7.525610691494;62
27;6.48390545344121;3.07176743511418;63
32;9.05172639852463;3.71937472161985;64
28;16.5193532092273;11.5702040802057;65
24;10.9662596337919;6.98959172487815;66
26;4.86412957856183;2.49600934643734;67
30;11.5673141349532;5.24798432142897;68
23;11.7279473682741;9.41529358584798;69
20;11.4228053170079;7.52691433065354;70
27;6.50521872111289;3.08439273777241;71
32;9.05722582012187;3.72044291052519;72
28;16.5318963526655;11.5826175998119;73
24;10.9727833515542;6.9919588609839;74
26;4.86466026299073;2.49599216167236;75
30;11.5664523646891;5.24803864534108;76
23;11.7341067595886;9.41809342529051;77
20;11.4235655675192;7.528047565149;78
27;6.5255159118344;3.09649698025022;79
32;9.06271814775469;3.72149407952839;80
