"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
30;8.73484120077495;3.95974490466308;41
31;10.798720906884;4.59498169002578;42
27;13.8652787442394;10.8445453018281;43
22;12.1460501810452;7.64842448926781;44
24;8.76463125091379;4.68940011067623;45
29;7.53237079897674;3.12719926363886;46
32;18.6437920458477;13.0936540567605;47
19;8.82366274556562;4.8159690600477;48
27;8.80055354783683;4.06799840960639;49
30;13.0330769923745;6.07114683107275;50
24;15.386477444076;12.5272513708308;51
21;11.4237568838967;7.70601884589051;52
23;7.29557514525945;3.55307437391325;53
29;9.25363024418282;4.90487191463863;54
26;15.29237034795;10.3466679943483;55
22;12.812221956047;7.79887096072372;56
27;9.95454623264859;4.92332790253575;57
32;11.0295957485973;4.89466588126814;58
28;15.4591440707858;11.025350859173;59
25;11.1021214095636;6.34479697391341;60
26;8.89229456888876;4.02799686407488;61
28;8.95752976738046;4.19308144101086;62
26;15.1357332268586;10.2895438488994;63
25;11.1853873366953;6.93202878584685;64
30;5.65086508962081;2.4166920992456;65
32;8.77795408235555;3.69636135418783;66
29;17.0773539953668;11.8269850986481;67
23;11.2671618169975;7.09148805436273;68
27;4.91182174100573;2.49001169750644;69
31;11.595853985652;5.26822764260361;70
24;12.506669609812;9.9232119389505;71
21;12.1454263279411;7.98418230186573;72
26;6.77018053691674;3.2178011453386;73
31;8.9358078840959;3.67450133569989;74
29;17.3227394107251;12.0359061516861;75
24;11.3545038034933;7.11709060532525;76
27;4.90947368002372;2.4952080299332;77
31;11.598157009126;5.27039032704724;78
25;12.5243221412613;9.93438265537187;79
21;12.1426396148146;7.98930201344661;80
