"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
30;17.9319576529442;12.6671777342015;41
24;11.452973942608;7.13954780198751;42
26;5.05086647093949;2.53975032907866;43
31;11.7345515082789;5.29531938952364;44
23;12.4390879039246;9.94077363982705;45
21;11.9883429454793;7.9546393496311;46
26;7.30460777985252;3.5161117823117;47
32;9.52490691734828;3.86984752337623;48
30;17.9409828688192;12.6744743331967;49
24;11.4556474570179;7.14036626213345;50
26;5.0508332457397;2.53974272813456;51
31;11.7347440646068;5.29544330773607;52
23;12.4384196903441;9.94027217242358;53
21;11.988960670171;7.95476968048381;54
26;7.30493700942301;3.51631089760778;55
32;9.52429139513835;3.86961282063703;56
30;17.9418859025864;12.6750501926786;57
24;11.4552293866108;7.13997291190292;58
26;5.05081974363448;2.53971934680977;59
31;11.7348351058704;5.29551803915784;60
23;12.437833347542;9.93981780789458;61
21;11.9895263906597;7.95488794789785;62
26;7.30526728099792;3.51650218212153;63
32;9.52369100768687;3.86938270857615;64
30;17.9427466947316;12.6755966101772;65
24;11.454863528921;7.13961481926606;66
26;5.05081182648004;2.53969695101211;67
31;11.7349168966184;5.29558582297535;68
23;12.4372981658783;9.93939472021912;69
21;11.9900635514029;7.95501094680002;70
26;7.30559471216142;3.51668539474617;71
32;9.52309761348144;3.86915524945452;72
30;17.9435718842732;12.6761179374195;73
24;11.4545376416081;7.13928502032488;74
26;5.05081097016821;2.53967659007978;75
31;11.7349938206504;5.29565033215658;76
23;12.4368034325377;9.93899630143917;77
21;11.9905757476226;7.95513889714738;78
26;7.30592716492673;3.51686715622517;79
32;9.52251706944409;3.86893321953547;80
