"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
26;16.1314679620341;10.3788516949772;41
21;11.5776953466517;7.01415055316426;42
26;12.3804413007236;7.24481627904189;43
32;20.8943737696035;15.9128019672104;44
25;14.7861646708971;9.94197101273623;45
26;15.4280241055248;10.6836548067881;46
28;15.5418512744323;10.179772061134;47
29;21.0725903120476;17.4688175269154;48
30;17.0160981409434;12.0114373674219;49
26;14.7038125025924;9.44129990815834;50
27;12.5815744396748;7.51688371893557;51
33;22.0410720074105;18.2544920008309;52
26;14.9466026876217;9.48545917135528;53
24;14.9620131498294;10.9657114516665;54
26;15.7677616038936;10.4606120566934;55
31;21.2279084472873;17.0499967014374;56
25;15.9220993875786;11.8753156272005;57
24;12.6216551927287;7.23695936708003;58
26;12.6038082530838;7.39628163937618;59
32;21.4809336207594;17.3320277245629;60
25;13.4971249488576;8.48389409668139;61
26;15.3031574220957;9.98392704681096;62
30;19.4811282327093;14.6719037226484;63
32;20.168378482417;16.3013936816947;64
24;11.5919177287817;6.83452958830775;65
25;12.3832195920222;7.6621884430338;66
32;22.2322608716316;17.7702373343261;67
28;17.479264965874;12.4629388433877;68
24;15.1649142237981;11.3345412438085;69
27;15.8053391196918;10.4246184608981;70
30;21.2614351566012;17.4089540065301;71
30;17.4586607351692;12.3226707303691;72
25;14.1175669123329;8.89896063564966;73
27;12.8830844186334;7.58170619509734;74
33;21.5397107403504;17.7566838202689;75
25;14.2206249496221;8.73170934021024;76
26;16.1632654640897;11.5865434456061;77
27;15.8606895012547;10.4057690129895;78
29;20.7601090060612;17.0843817136303;79
27;15.4968622464023;10.7718054067523;80
