"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
31;18.1836590930686;12.7522069507231;41
24;11.4339316074132;7.13044578631344;42
27;5.14323132734353;2.5578736724232;43
30;11.2121499765733;5.12205481849153;44
24;12.6257968437892;10.0107462676324;45
22;12.1783513626016;8.01534741687473;46
27;7.50316991388827;3.56352124729418;47
32;9.27974549052731;3.78543940972706;48
31;18.2233133544094;12.7851156434373;49
24;11.4484862378423;7.1355037239486;50
27;5.14331022444436;2.55798828992551;51
30;11.212702086167;5.12231097182608;52
24;12.6254628040207;10.0104739322427;53
22;12.1790163342466;8.01559960174028;54
27;7.50346148637499;3.56364971287216;55
32;9.27917915892109;3.7852349434901;56
31;18.2236991587092;12.7852897434393;57
24;11.4482371135594;7.13527770052335;58
27;5.1433310321534;2.55797715918029;59
30;11.2127228354889;5.12234178778465;60
24;12.6251578703051;10.0102000664708;61
22;12.1794919535495;8.01577568618973;62
27;7.50384719371083;3.56383977867172;63
32;9.2787121847423;3.78506000501226;64
31;18.2244037003989;12.7857318984109;65
24;11.4481174688889;7.1351062520226;66
27;5.14335100995593;2.55796636159281;67
30;11.2127440645876;5.12237169429918;68
24;12.6248667109428;10.0099343968843;69
22;12.1799499937312;8.01594983033557;70
27;7.50421622833826;3.56401970461012;71
32;9.27824487672335;3.78488609602322;72
31;18.2250870321077;12.7861639636556;73
24;11.4480005855572;7.13494050904775;74
27;5.14337273748647;2.55795618138867;75
30;11.2127634665987;5.12240054006008;76
24;12.6245880246068;10.0096767886132;77
22;12.1803885816573;8.01612065166982;78
27;7.50457536069813;3.56419346172739;79
32;9.2777790967836;3.78471415363967;80
