"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
29;17.3603686471326;12.1563908097012;41
25;11.3753400763759;7.13048817574185;42
26;5.05968117516939;2.54474793101317;43
30;11.3566220323992;5.18394618027555;44
24;12.6578841808072;10.0495856394699;45
21;12.1388934041417;7.96655046504458;46
27;7.40253250082303;3.51338153570071;47
31;9.53492307705191;3.88657183961197;48
30;17.967336032057;12.649982436057;49
24;11.4230853831241;7.13717745030986;50
26;5.0595056734364;2.54494471040943;51
30;11.3579458407949;5.18460994310899;52
24;12.654241993308;10.046312995946;53
21;12.1415608354368;7.9732495718338;54
27;7.41958573052602;3.52529067129762;55
31;9.53717194360432;3.88585485423171;56
30;18.0109098053351;12.6785626502575;57
24;11.4268030458908;7.13687406728534;58
26;5.0605792772762;2.54531514447043;59
30;11.3581357251901;5.18470861481195;60
24;12.6521859937553;10.0443520787331;61
21;12.1423933661242;7.97633802310071;62
27;7.42792142934267;3.53075793373761;63
31;9.53847734893995;3.8855942332446;64
30;18.0333725676968;12.6940406736772;65
24;11.4287770109051;7.13664274723641;66
26;5.06108245291144;2.54544023883323;67
30;11.3584656515857;5.18488284043369;68
24;12.6509080653254;10.0430958858663;69
21;12.1430697846398;7.9781023812493;70
27;7.43220879506119;3.53332630851884;71
31;9.53784317864682;3.88499585781323;72
30;18.0449849067515;12.7020728747264;73
24;11.4296897085529;7.13639044989594;74
26;5.06137674700271;2.54546337848451;75
30;11.3588132097169;5.18507867273348;76
24;12.6499389011878;10.042122886864;77
21;12.1437708177445;7.97925390526908;78
27;7.43503392359831;3.53485855111632;79
31;9.53626576071296;3.88418295136118;80
