"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
30;17.6836075697098;12.5122485479063;41
23;11.1126331753359;7.01361399330709;42
27;5.14131066877632;2.55797155733962;43
30;11.5054453125809;5.24120171003009;44
23;12.1725842987655;9.77475739837862;45
21;11.5662957298898;7.69910251558064;46
26;7.34017983769627;3.52329118156577;47
32;9.65532623694546;3.90521454641251;48
30;17.6583618936894;12.4907868271485;49
23;11.1013662936195;7.00934191332698;50
27;5.14136068730287;2.55789359582806;51
30;11.5050879228395;5.2410773278348;52
23;12.1720012041482;9.77414884469007;53
21;11.5666183429969;7.69939657855421;54
26;7.34089991330369;3.52364133826202;55
32;9.65457103985035;3.90490013862423;56
30;17.6591296291326;12.4911005409745;57
23;11.1013705273018;7.00922799254691;58
27;5.1414421049409;2.55789129001721;59
30;11.5051556758495;5.24113887780841;60
23;12.1715110145406;9.77364699599267;61
21;11.5670617159873;7.69966864743391;62
26;7.34126647399153;3.52376410742099;63
32;9.65361489632378;3.9045323586869;64
30;17.6591036037167;12.4907975313659;65
23;11.1010439291458;7.00898537372625;66
27;5.1415189281067;2.5578847967656;67
30;11.5052168229932;5.24119785662301;68
23;12.1710536375309;9.77317473119484;69
21;11.5674793308636;7.69991733664191;70
26;7.34159472849121;3.52386438105612;71
32;9.65265926319507;3.90416701208152;72
30;17.6590783000645;12.4905067750009;73
23;11.1006990003835;7.00873775827422;74
27;5.14159357007037;2.55787780623351;75
30;11.5052745209612;5.24125462308483;76
23;12.170616201846;9.77271896019302;77
21;11.5678774110181;7.70015617331995;78
26;7.34191478621863;3.52396180619824;79
32;9.65172222303235;3.90380904089037;80
