"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
25;14.8066226132762;11.6711042491209;41
19;10.4993694364826;7.41845704016348;42
24;7.56756825448624;3.80351486023311;43
29;8.92113275153569;4.73341710008914;44
24;14.8041604228261;10.1168484350142;45
21;12.8058898405993;7.934043542966;46
26;10.3456859818893;5.16265364473039;47
31;11.1144497537843;4.90651030162783;48
26;15.0608000036515;10.6856125589907;49
20;10.9519806861945;6.32413460615865;50
25;9.20011225911318;4.19732373949629;51
28;8.64757720208191;4.06995339292772;52
25;14.9984886842518;10.0819531189357;53
23;11.1593556344596;6.92649195042546;54
29;5.69363857783542;2.44357144346978;55
32;8.74134541240117;3.67301747857694;56
27;16.0112664702468;11.1233711129972;57
23;11.2596921956906;7.10066192089171;58
26;5.04574565917493;2.55237905731357;59
31;11.1230964101745;5.04161895966923;60
22;12.2797731032582;9.87691374639382;61
21;12.1039913122232;7.9029110819549;62
27;6.38507214751629;2.95278890076429;63
33;8.93726355535284;3.68800716886552;64
28;16.1506221831937;11.2296100819113;65
23;11.2749562255435;7.10442538064555;66
26;5.04877207848197;2.55449685122872;67
31;11.1268634587125;5.04375952797696;68
22;12.2850790757488;9.87995252777277;69
21;12.108626290475;7.90712695698173;70
27;6.40063214351586;2.96115622883916;71
33;8.94491033229393;3.69066880660235;72
28;16.1572959386446;11.2380829328954;73
24;11.2808162098073;7.10819307982724;74
26;5.05008886391533;2.5549020275918;75
31;11.126173113974;5.04432169514188;76
22;12.2893431195006;9.88243787291308;77
21;12.1117591598494;7.91032292810287;78
27;6.41527543066605;2.96957608851571;79
33;8.95153789572179;3.69292034380158;80
