"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
30;17.3315927697526;12.2451418988132;41
23;10.5483882515522;6.58583184397234;42
26;4.85850836211953;2.48132329290741;43
30;11.0390133605553;5.018058848273;44
23;12.4445455283387;9.95640099460112;45
20;11.5229116112153;7.65752421883375;46
26;6.63098686138772;3.17008682752555;47
33;9.40433189907282;3.8718823210561;48
29;16.8470028881208;11.8866319088475;49
24;10.4914268407898;6.57943929427895;50
26;4.86065684404534;2.48194886001365;51
30;11.0373615943665;5.01736015576128;52
23;12.4445719669336;9.95618342481111;53
20;11.5227348009744;7.6576447863003;54
26;6.63508841500829;3.17225804326227;55
33;9.407962434224;3.87350926140873;56
29;16.8523698686849;11.8912904975494;57
24;10.4910206609405;6.57924725953145;58
26;4.86066740005341;2.48186598696151;59
30;11.037219848476;5.01739176822239;60
23;12.4446917229394;9.95607920752787;61
20;11.5230441732611;7.65825689636685;62
26;6.63760879408605;3.17344071326345;63
33;9.40966693436668;3.87431532213314;64
29;16.8552330492811;11.8938002382082;65
24;10.4903364184802;6.5790160626548;66
26;4.86075238124091;2.48181189329528;67
30;11.0371280778753;5.01744007012913;68
23;12.4446066312422;9.95582367569853;69
20;11.5233367898751;7.65895863254602;70
26;6.6397590011255;3.17447768559445;71
33;9.4107590994295;3.87484511386784;72
29;16.8574874079693;11.895754981825;73
24;10.4896151386716;6.57879020981617;74
26;4.86086785767526;2.48176998322906;75
30;11.0370623971529;5.01749416316966;76
23;12.4444194871638;9.95549187639445;77
20;11.5236282895169;7.65969204190904;78
26;6.64149491420884;3.17528792267658;79
33;9.41139093269425;3.87516056899824;80
