"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
29;16.3202906649133;11.1121573541466;41
24;10.6168176835726;6.70516929583653;42
27;5.13991787309708;2.56295180901042;43
30;10.7768901357334;4.74263267534425;44
23;11.5962615788757;9.07272390063319;45
20;11.1924179933577;6.97314040066028;46
27;7.2737174501295;3.4350122831344;47
31;8.57794395909171;3.44965693085226;48
29;16.5742409920203;11.2602642566876;49
23;10.6474148014021;6.71436777788626;50
27;5.13934253883611;2.56231552246702;51
30;10.7768506462296;4.74270716256681;52
23;11.5955454616302;9.0718380013622;53
20;11.1925542054199;6.97371895572963;54
27;7.27494516111574;3.43535962518647;55
31;8.57486592379345;3.44844697887259;56
29;16.5770025906289;11.2617269327861;57
23;10.6466424549537;6.71378875319415;58
27;5.13964436368078;2.56229173535727;59
30;10.7771571396124;4.74288760217293;60
23;11.5946665611279;9.07078121114486;61
20;11.1929522396945;6.97438726344306;62
27;7.27616441021504;3.43580295541277;63
31;8.57222701933398;3.44739186152852;64
29;16.5800816142891;11.2634379033036;65
23;10.645913481621;6.71323050499153;66
27;5.13994138901198;2.56226914113808;67
30;10.7774468093859;4.74306305510147;68
23;11.5938339608874;9.06976401065179;69
20;11.1934305414745;6.97507714191174;70
27;7.27743994588174;3.43628202421521;71
31;8.56977863169026;3.44640762160382;72
29;16.5831567570324;11.265168191751;73
23;10.6452158112667;6.71269435936536;74
27;5.14023397961603;2.56224798680746;75
30;10.7777271618766;4.74323670655409;76
23;11.5930337768309;9.0687800319295;77
20;11.1939721484799;6.97577952329728;78
27;7.27875886692674;3.43679031779056;79
31;8.56749240975904;3.44548426916216;80
