"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
28;16.1307493087244;10.8102269096173;41
23;11.8015952450164;7.30251334790253;42
23;6.40576332545275;3.18149622494265;43
31;9.42102917519929;3.87419788821442;44
24;14.8137649435149;10.2429800700747;45
23;11.53054228486;7.09988337789906;46
24;7.04031163116549;3.46661305582211;47
31;10.238542307882;4.27809596998518;48
27;15.5091469925893;10.5730857563217;49
19;10.7321493965089;7.01379138071579;50
26;8.17000490134233;3.89640780086089;51
29;9.54585828546784;4.67038397285134;52
26;14.2619566048663;10.9343321444003;53
22;11.2037058033808;7.7677967198964;54
25;7.85310089878343;3.86136107230622;55
29;9.2165973105827;4.89550560993025;56
24;14.4847426818888;9.86141965341205;57
21;12.5920337343539;7.86464676539611;58
27;10.5622360964069;5.19749315543723;59
31;11.2934547744443;5.00434632059747;60
26;14.7904940414764;10.4860524419228;61
21;10.9897475912629;6.34429255321366;62
26;9.50022120046492;4.26596861725907;63
28;8.46638522983944;3.94835289549438;64
24;14.2554997287342;9.66302980736586;65
24;11.1802013574328;6.94578268580828;66
31;5.8893906951356;2.4806078240046;67
32;8.26914565092444;3.32849847222379;68
27;15.9422065986827;10.6533140799729;69
23;11.2853150924463;6.98205087310391;70
25;5.89071269769075;2.93859975224535;71
30;9.12637019364767;3.75007563177446;72
25;14.5919357543934;10.1826400459946;73
23;12.2005139770034;7.63290308031934;74
25;7.07160781931387;3.44750097118992;75
32;8.57121625972802;3.47212073305663;76
26;15.3585784440446;10.3028997634485;77
23;11.5910772120579;7.21925593140558;78
23;6.64448097450928;3.26409839944408;79
31;9.39949559835343;3.85435704742826;80
