"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
28;16.9371556966469;11.8718819884119;41
24;10.9785200318827;6.98745856707282;42
26;4.79054012582446;2.46264088103624;43
30;11.1422335129;5.0678288785624;44
23;12.0461404936009;9.70114060991339;45
20;11.7942943549503;7.80362770437235;46
26;6.33786517227186;3.02025017741521;47
33;9.00467845168068;3.70087774654316;48
28;16.9239740489196;11.8567302688373;49
24;10.9837534221178;6.98979772778159;50
26;4.79111488796246;2.4627050279908;51
30;11.1420089839065;5.06806329288764;52
23;12.049376251303;9.70291664859914;53
20;11.7968679006805;7.80610646357981;54
26;6.35403265967093;3.02918901762787;55
33;9.01234152277281;3.70338132956686;56
28;16.9335241833681;11.8670875808351;57
24;10.9882173140837;6.99133400160075;58
26;4.79146879386867;2.46265537031625;59
30;11.1415525780893;5.0681828885138;60
23;12.0523784217378;9.70454333503514;61
20;11.7991072158953;7.80835365642214;62
26;6.36983501983662;3.03795868760258;63
33;9.01960604705905;3.70577188674423;64
28;16.9431975738479;11.8774419340874;65
24;10.9920406658154;6.99260850023455;66
26;4.79176033359525;2.46257663034691;67
30;11.1410282329964;5.06825259978378;68
23;12.05515137104;9.70602235822863;69
20;11.8010998328029;7.8104239673038;70
26;6.3853509485939;3.04661386937349;71
33;9.02650095168893;3.70805975065575;72
28;16.9530291099891;11.8878395066113;73
24;10.9953497646882;6.99366340611365;74
26;4.79200219691223;2.46247547207688;75
30;11.1404525004014;5.06828364141724;76
23;12.0577271707226;9.70737767613438;77
20;11.8029073888376;7.81235890172268;78
26;6.40066508528039;3.05519757182772;79
33;9.03305878640529;3.71025848676815;80
