"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
28;18.5701509676683;14.3505575959971;41
23;9.87740124754495;5.13612979206828;42
27;11.6132792932409;6.16525209254381;43
27;14.3362956321072;10.2704478004671;44
23;13.7371404322812;9.90492846228801;45
20;6.8343262097685;3.89547481876034;46
30;7.63682301976567;3.05384924978469;47
32;19.5852379751796;14.652046967354;48
24;10.7653902985467;6.68113755145286;49
32;11.6581794053924;5.56520594384556;50
21;12.7922727084286;9.78044667310546;51
20;12.9848348401303;9.8973986734717;52
26;7.88487526441575;3.88805022508667;53
30;8.9310782550802;3.99402996261514;54
28;16.6806658572099;13.1624385258868;55
19;13.9358635868905;12.5515275421788;56
28;7.53315997519884;3.42478567640768;57
29;12.3144509436565;6.20759334461277;58
21;14.2322277966683;11.7791440394087;59
20;12.1105020085153;8.60456760781814;60
23;6.37902783728713;3.12175942317317;61
29;9.17266124876253;4.71036520621119;62
24;16.5475196599964;11.5246352954824;63
23;14.7951944149917;11.4819148550732;64
23;15.0435015213329;11.9807340011479;65
23;12.7353083583818;7.76710252231701;66
30;10.0765724109187;4.28315573985833;67
29;17.0893346237907;13.782974110327;68
20;12.610782705303;9.77036976198166;69
30;6.81882553170408;2.81538970447267;70
32;13.1639910051372;6.21937378098047;71
23;11.9123405417652;9.24104459396536;72
22;12.0826411669662;8.11286532046424;73
27;14.3756164981918;9.91774575849073;74
22;13.093669239742;9.84094871257659;75
21;14.0382662743551;11.74596878027;76
31;7.55320129360811;3.02542250943865;77
29;15.7628585605351;9.98712818335404;78
24;10.6177722068452;7.15260455808259;79
28;12.1912869917225;6.75176523014284;80
