"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
25;15.260105954875;10.8089041476029;41
24;11.1995524547222;7.03658213758991;42
26;5.04444150964825;2.54239186085057;43
30;11.4321053864225;5.20166833625753;44
24;12.5674149888824;10.0009967191419;45
21;12.1119923112686;7.91902091466305;46
27;6.79475187476148;3.16691772868089;47
33;8.9671422499238;3.68885759485425;48
28;16.3419476124518;11.4273425424424;49
23;11.0653048295709;7.03103526290418;50
26;5.07283846645015;2.55587073855797;51
30;11.4582338820071;5.21249966288986;52
24;12.5690834953936;10.0018631065027;53
21;12.1191958442038;7.92385169221155;54
27;6.81885438494895;3.18100825953924;55
33;8.98140934103351;3.69363662799908;56
28;16.3560580731837;11.4421506687053;57
23;11.0701726076274;7.03396756434568;58
26;5.07357405338886;2.55604056395584;59
30;11.458248425332;5.21305677878473;60
24;12.575836092924;10.0060758879666;61
21;12.1231557248512;7.92715191478076;62
27;6.8482298800058;3.19707994656778;63
33;8.99497299294733;3.69809505360785;64
28;16.3717402919789;11.4581430840892;65
23;11.0750992787009;7.03675175837737;66
26;5.07411761802058;2.55611475437192;67
30;11.4579695898826;5.21342825923794;68
24;12.5819069248169;10.0098263931433;69
21;12.1263533151401;7.92995671841125;70
27;6.87624260441392;3.2125746192947;71
33;9.00772542626585;3.70236627744176;72
28;16.387950544874;11.4742597770626;73
24;11.0800748274397;7.03912629542225;74
26;5.07451628875659;2.55611702114984;75
30;11.4574830240313;5.21366470754058;76
24;12.5873853993253;10.0131817366672;77
21;12.1289633289426;7.93237428023453;78
27;6.90303925650441;3.22758365063309;79
33;9.02024626494309;3.70666004349397;80
