"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
31;18.1334942106915;12.7224637915935;41
24;11.4366872642871;7.13629676460353;42
27;5.1378490393678;2.55846807983225;43
31;11.732024855167;5.29230209281643;44
24;12.634739938319;10.0254454007243;45
21;12.1566490921288;7.99621838363529;46
27;7.46409934413449;3.54625745500605;47
33;9.77126869198165;3.92716050762483;48
31;18.14279134784;12.7298912812554;49
24;11.4381931028788;7.13652022582409;50
27;5.13793102094002;2.55845796185607;51
31;11.7322083891771;5.2924412383001;52
24;12.6345962047626;10.0251991627956;53
21;12.1568462721696;7.99659611088656;54
27;7.46616372953933;3.54736000417619;55
33;9.77193739731116;3.92729463061967;56
31;18.1485454376785;12.7344064882195;57
24;11.4389722269387;7.13655136146217;58
27;5.13802175438448;2.5584415873944;59
31;11.7323563584272;5.29256334339567;60
24;12.634420615318;10.0249262965416;61
21;12.1570298435878;7.99696495847087;62
27;7.46806005946222;3.54835930549103;63
33;9.77233986698489;3.92733503127222;64
31;18.1537130169658;12.7384089165515;65
24;11.4396854305452;7.13658097198653;66
27;5.13812059614969;2.5584269654104;67
31;11.7325090646592;5.29268629384497;68
24;12.6342171499624;10.0246314903639;69
21;12.1572122015045;7.99733042215857;70
27;7.46980197052148;3.54926320982984;71
33;9.77250524529325;3.92729262644972;72
31;18.1583407062726;12.7419415304752;73
24;11.4403343835218;7.13660839339776;74
27;5.13822394936112;2.55841285688352;75
31;11.7326623455897;5.29280756253947;76
24;12.6339910909057;10.0243185183024;77
22;12.1579511454606;7.99775993215581;78
27;7.47141486968873;3.55008830349047;79
33;9.77247233101959;3.92718131563919;80
