"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
30;17.1644355234291;11.813407699886;41
24;10.884176754642;6.80743929771115;42
26;4.7822014114414;2.45337775788344;43
30;10.988499906845;4.97807717914621;44
23;11.7468012031565;9.32705621318272;45
21;11.5018316555977;7.54472657314433;46
26;7.18003095019408;3.43622586144904;47
32;9.48425012587051;3.86801370452735;48
30;16.8610261907015;11.5790883085882;49
24;10.7855841184623;6.788656970392;50
26;4.78218284076209;2.44968511293389;51
30;10.9730975493037;4.97179361535261;52
23;11.7485607740706;9.32757798513344;53
21;11.498135282792;7.5442990970248;54
26;7.18538133785822;3.4393959487663;55
32;9.4844012752218;3.86750196863195;56
30;16.8768054279744;11.5903996066348;57
24;10.7910253338289;6.79039176272727;58
26;4.78267150730249;2.44979364865368;59
30;10.9735530727079;4.97208319697042;60
23;11.7496826440834;9.3280167927711;61
21;11.4976772419237;7.54523377198112;62
26;7.18706394940924;3.44014583029644;63
32;9.48206678624782;3.86643157207881;64
30;16.882409158835;11.5945788284539;65
24;10.7930271866056;6.7913116966231;66
26;4.78313611321595;2.44984258419899;67
30;10.9737195870219;4.97225679049878;68
23;11.7506640344654;9.32837277174752;69
21;11.4972384758707;7.54610561077532;70
26;7.18859730640502;3.44081350092418;71
32;9.47971619902641;3.86537754558784;72
30;16.8873341918307;11.5982380980961;73
24;10.7947459764597;6.79213025204627;74
26;4.78357218723074;2.44988351463792;75
30;10.9738562851929;4.97241917055527;76
23;11.751519812959;9.32865760976142;77
21;11.4968661986588;7.54695247373255;78
26;7.18999296585772;3.44140546791934;79
32;9.47736825348025;3.86434483778649;80
