"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
28;6.67134835020504;2.90411575631934;41
32;10.426096667919;4.21656646686076;42
28;15.6268983716775;11.0554022263059;43
20;10.0589632414507;6.34531291782773;44
25;8.54479771386739;4.13332781933979;45
29;9.47185429080085;4.49327178124182;46
28;16.7184605911971;12.5944777052759;47
20;10.6648230106633;7.46528114646774;48
25;7.50994608220655;3.65102252830254;49
29;9.58913356872374;5.01139598006493;50
25;15.2938885525882;10.3430263102223;51
21;11.89333312582;7.22779469219574;52
27;10.307920432544;5.06834929736827;53
32;11.4306628328125;5.05596512381167;54
27;15.4128230588956;11.0044197703255;55
25;11.1550217097827;6.40715176554214;56
26;9.16375923316394;4.13234974728605;57
28;8.97111505646382;4.18566227086613;58
25;14.3124582443649;9.79246177839272;59
23;10.5027354072114;6.67686783525573;60
30;5.50664202882544;2.37053463191924;61
32;9.08232600662413;3.79055784576699;62
29;17.0849994110058;11.8650774466872;63
22;11.1863234881902;7.06308036698263;64
27;5.12062016800665;2.54410466786141;65
32;11.7826706881964;5.30759095455918;66
23;12.4975987628979;9.9155537565007;67
20;11.3870915869301;7.59809804544277;68
26;7.1416756622813;3.38026739560181;69
30;9.47447106943047;3.83622605430119;70
29;17.5537590559483;12.2313024549084;71
23;11.2958824201548;7.09583757474946;72
27;5.10981739879964;2.54865174657604;73
32;11.7820688777812;5.31059974961904;74
24;12.5145946356791;9.93461198929696;75
20;11.3892954138384;7.60497225922814;76
26;7.2738211545296;3.46534418953363;77
30;9.57127545362979;3.8584532639469;78
29;17.7095900498596;12.3831459567482;79
23;11.3720628646834;7.12166443229317;80
