"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
30;17.3252388291448;12.2480722027409;41
24;11.410834280052;7.13213487015968;42
26;5.03084033173347;2.53720511802384;43
30;11.2962403138006;5.1591691431499;44
23;12.2845730869929;9.8639429297476;45
21;11.7870926738692;7.8310678819704;46
26;7.30849421809085;3.49883137173858;47
32;9.56822583423069;3.89004736846887;48
30;17.3769130396037;12.2925746154619;49
24;11.4280157143615;7.13657201939638;50
26;5.03137955463254;2.53728018179017;51
30;11.2972824821791;5.15967749786291;52
23;12.2835289353206;9.86291410810879;53
21;11.7876157476703;7.83206925110318;54
26;7.30934761528103;3.49914705116541;55
32;9.56334713437376;3.88791597407405;56
30;17.3780842673888;12.2913978489217;57
24;11.4280997267378;7.13655792509608;58
26;5.03173145336337;2.53730743390696;59
30;11.2978716102901;5.15998674751373;60
23;12.2827293896379;9.86207497981318;61
21;11.7880079883587;7.83272404635208;62
26;7.30991763187836;3.49922683157728;63
32;9.55875594177644;3.88595552757563;64
30;17.378484207755;12.2899563781254;65
24;11.4280399645253;7.13650275890189;66
26;5.03204404433575;2.53732151685808;67
30;11.2984225828392;5.1602820776182;68
23;12.2820280244216;9.86132092871985;69
21;11.7884724903688;7.8333207252177;70
26;7.31054055878227;3.4993314774924;71
32;9.55459628167191;3.88418273771175;72
30;17.3790611849382;12.2888506263786;73
24;11.4279819323397;7.13643290796865;74
26;5.03233453490167;2.53733115407081;75
30;11.2989386770366;5.16056393569678;76
23;12.2813914660824;9.86062277488488;77
21;11.7890240248791;7.83391946649828;78
26;7.31128869992316;3.49951985108457;79
32;9.55086749431887;3.8825864371591;80
