"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
28;16.9894534680851;11.8602356806795;41
23;11.0163243711562;7.00791392929109;42
26;5.08685632367315;2.55554154696311;43
30;11.5727597934805;5.25506400949689;44
24;12.5454956094132;9.97145233197838;45
21;12.1244571658718;7.95945081457871;46
27;6.52918797586086;3.08506704396141;47
33;9.439852581953;3.83158885703279;48
28;17.0150346211435;11.8915412843377;49
23;11.0184187809012;7.00883295507061;50
26;5.08675404990421;2.55536668744227;51
30;11.5716744223369;5.25483145448398;52
24;12.5505113283205;9.9744845154364;53
21;12.1252358351506;7.96028854474597;54
27;6.54761011344405;3.09795806394049;55
33;9.44829398464124;3.83370743052449;56
28;17.0230686852946;11.9019535249683;57
23;11.0201221277584;7.00950552032664;58
26;5.08661530166769;2.55518637414811;59
30;11.5705397109565;5.25456709733837;60
24;12.5552988680865;9.97740272983519;61
21;12.1259791495394;7.96109212888938;62
26;6.56705350242691;3.11113579815412;63
33;9.45665148818256;3.83579686732341;64
28;17.0317292495577;11.9128922704288;65
23;11.0216802812171;7.0100542012059;66
26;5.08644341425859;2.55499138374511;67
30;11.569378976861;5.25428451591847;68
24;12.5598594705465;9.98020886342265;69
21;12.1267032025101;7.96186890356861;70
26;6.58830450592902;3.1246339535155;71
33;9.46543083246022;3.83798623609711;72
28;17.0411022882866;11.924413810737;73
23;11.0231255224318;7.0104959281187;74
26;5.08624536346394;2.55478447598191;75
30;11.5682027348636;5.25398955738655;76
24;12.5641726135892;9.98285844629906;77
21;12.1274336189522;7.96263538149678;78
26;6.60982633026068;3.13826711931736;79
33;9.47407873155413;3.84015143816327;80
