102,117,121,1223,124,13,134,137,140,141,144,179,181,184,191,195,198,2,200,257,27,28,312,370,39,421,439,44,46,478,5,557,59,6,697,7,78,9
0.0,19.580315,0.0,0.0,22.4737,0.0,18.98082,54.08915,0.0,10.033143,43.105743,14.960098,34.537308,0.0,0.0,19.88729,13.877103,0.0,12.384502,0.0,7.0768156,0.0,2.6584592,0.0,0.0,5.0146003,6.984006,28.829914,1.0117487,8.309588,56.57789,0.0,20.267948,45.084797,5.611143,82.38754,0.0,3.2992828
0.0,20.208876,0.0,0.0,11.280539,0.0,12.653778,51.61487,0.0,3.3951077,16.673061,10.301755,30.544855,0.0,0.0,5.7463875,5.744389,0.0,12.950777,0.0,1.345379,0.0,1.8747406,0.0,0.0,3.4380698,2.1758332,15.24991,0.0,4.6341867,39.41003,0.0,9.168692,18.30685,8.425668,28.940409,0.0,0.09854053
7.3464203,27.993107,0.0,0.0,94.058754,0.0,37.00796,35.914417,0.0,16.00451,53.9973,8.515587,84.73558,1.486769,0.0,10.825297,20.921331,0.0,12.109195,5.704263,3.338894,0.0,15.216999,0.0,0.77344,7.728822,3.6991405,74.25577,7.255151,7.5155783,97.64522,7.0815125,30.914932,16.81941,8.812888,189.4019,8.537965,4.140306
7.538352,16.427776,0.0,0.0,84.22146,0.0,34.153538,22.168087,0.0,18.770071,72.208046,9.406003,65.598335,0.0,0.0,25.114836,24.575182,0.0,6.45346,3.4467745,9.855716,0.0,13.515135,0.0,3.914799,6.9508414,8.393591,72.69511,7.7048864,8.844379,90.707664,5.464594,36.302,43.988895,2.4137435,205.00458,8.184523,6.5967135
0.0,17.987253,0.0,0.0,18.446104,0.0,17.050264,51.466236,0.0,9.252527,39.91937,14.181304,30.284588,0.0,0.0,18.9081,12.587512,0.0,11.40635,0.0,6.6235847,0.0,1.8279569,0.0,0.0,4.7788343,6.712358,25.106941,0.8990403,7.894158,51.150364,0.0,18.692904,43.078987,5.036217,73.29669,0.0,3.136376
0.0,20.081608,0.0,0.0,12.0994215,0.0,12.839174,50.810352,0.0,3.613319,17.097145,10.259342,30.729515,0.0,0.0,5.69625,5.902584,0.0,12.786706,0.0,1.3034672,0.0,1.9438373,0.0,0.0,3.581233,2.2371163,15.733634,0.0,4.740836,39.65375,0.0,9.445432,18.104588,8.248862,30.710743,0.0,0.16027483
7.3125644,27.2514,0.0,0.0,92.447556,0.0,36.39908,34.27738,0.0,15.95181,53.331112,8.353206,82.78507,1.3496474,0.0,10.58352,20.638006,0.0,11.694205,5.5514407,3.2257035,0.0,14.863319,0.0,0.7861736,7.730587,3.6985607,72.919785,7.2984214,7.5649433,95.536385,6.9598374,30.508007,16.365822,8.475961,186.67174,8.464751,4.1011324
7.608641,16.333714,0.0,0.0,84.66663,0.0,34.267254,21.843245,0.0,18.882294,72.6114,9.43641,65.72286,0.0,0.0,25.298218,24.681137,0.0,6.375797,3.433455,9.923628,0.0,13.525165,0.0,3.9917586,6.985549,8.433869,73.02119,7.8059826,8.856345,90.968285,5.5066514,36.47322,44.155533,2.3343801,206.29597,8.310847,6.6555934
0.0,20.299194,0.0,0.0,23.075375,0.0,19.563976,56.398045,0.0,10.049183,43.711494,15.455965,36.020405,0.0,0.0,20.603853,13.980488,0.0,12.978442,0.0,7.294979,0.0,2.6389117,0.0,0.0,5.1355405,7.044716,29.554367,1.1629468,8.286016,58.602207,0.0,20.498575,46.0213,6.081104,84.42948,0.0,3.4843402
0.0,19.692423,0.0,0.0,10.874282,0.0,12.453547,51.427094,0.0,3.3967993,17.503277,10.343115,29.834341,0.0,0.0,6.4550204,5.827118,0.0,12.7060995,0.0,1.6787313,0.0,1.8355987,0.0,0.0,3.3873396,2.3946228,15.19759,0.0,4.609251,39.28976,0.0,9.410004,19.637276,8.131576,29.488863,0.0,0.18427338
4.297325,27.912542,0.0,0.0,65.79125,0.0,28.333532,37.15705,0.0,11.133186,29.610895,8.48972,67.46227,1.8546512,0.0,0.0,13.375375,0.0,13.500379,3.6346192,0.0,0.0,9.983033,0.0,0.0,8.113681,0.785745,50.086475,5.4184375,7.2916045,71.80695,4.539789,19.87691,0.0,9.853001,118.94831,5.0970054,1.2941871
9.610085,22.010334,0.0,0.0,104.07361,0.0,40.854156,25.456524,0.0,20.92419,76.54778,9.837045,83.267975,0.0,0.0,23.447771,28.249193,0.0,8.791074,4.8971267,8.963131,0.0,16.53133,0.0,3.835677,8.158525,7.622119,86.468475,9.120322,9.496809,107.43573,7.2743196,40.26421,38.89453,4.9764123,234.88068,10.6209345,6.5447845
0.0,19.643,0.0,0.0,23.754404,0.0,19.39245,53.806843,0.0,10.360747,43.938847,15.035265,35.28279,0.0,0.0,19.949524,14.087649,0.0,12.342492,0.0,7.115121,0.0,2.827187,0.0,0.0,5.247843,7.073585,29.76063,1.2525809,8.448928,57.459957,0.0,20.730646,45.183846,5.482851,85.58522,0.0,3.3987224
0.0,19.943722,0.0,0.0,11.202973,0.0,12.622072,51.15285,0.0,3.6295888,17.234175,10.348037,30.022081,0.0,0.0,5.9334106,5.8659205,0.0,12.715345,0.0,1.4204247,0.0,1.8044937,0.0,0.0,3.5483468,2.3369908,15.189662,0.0,4.808712,39.14857,0.0,9.410247,18.78894,8.132213,29.764647,0.0,0.16880476
2.4267612,23.59848,0.0,0.0,42.741245,0.0,19.795467,28.349955,0.0,7.2164826,11.589659,6.4037175,48.291748,1.7656596,0.0,0.0,7.7695565,0.0,11.892571,2.3615687,0.0,0.0,5.940247,0.0,0.0,7.0499763,0.0,30.589317,3.879118,6.117191,46.327858,2.759538,11.200672,0.0,9.229242,65.143745,2.9665926,0.0
10.354841,27.128561,0.0,0.0,114.86439,0.0,45.249283,32.798748,0.0,22.016247,79.16159,10.91619,95.39997,0.0,0.0,22.738668,30.525827,0.0,11.402609,5.5298924,8.704948,0.0,18.35355,0.0,3.2805538,8.8853035,7.181866,94.660095,9.552937,10.059127,119.64483,8.137736,42.56757,37.404667,7.29834,250.74963,11.504912,6.4323955
0.0,19.581905,0.0,0.0,22.263634,0.0,18.813559,53.492252,0.0,9.98703,42.43541,14.806897,34.19153,0.0,0.0,19.502073,13.690825,0.0,12.292612,0.0,6.926648,0.0,2.6566346,0.0,0.0,4.9674497,6.8741283,28.467188,1.0011626,8.306286,55.852104,0.0,19.995903,44.342697,5.683658,81.40529,0.0,3.2531269
0.0,20.042421,0.0,0.0,10.701553,0.0,12.36454,51.3181,0.0,3.1987505,16.154413,10.186047,30.033886,0.0,0.0,5.6086397,5.523371,0.0,12.877566,0.0,1.3299967,0.0,1.8631259,0.0,0.0,3.3375626,2.1203344,14.778941,0.0,4.5311265,38.73598,0.0,8.879301,18.067236,8.430698,27.482779,0.0,0.044262335
2.8529282,25.231281,0.0,0.0,47.473988,0.0,21.572624,30.441822,0.0,7.8366294,13.359315,6.7401643,52.87656,1.9715964,0.0,0.0,8.569819,0.0,12.589192,2.6698792,0.0,0.0,6.7503543,0.0,0.0,7.4414935,0.0,34.094593,4.2000217,6.3801646,51.036713,3.142331,12.391351,0.0,9.786777,73.4913,3.4362133,0.0
