MF102,MF117,MF121,MF124,MF13,MF134,MF137,MF141,MF144,MF167,MF179,MF181,MF184,MF191,MF195,MF198,MF200,MF21,MF257,MF27,MF312,MF370,MF39,MF421,MF439,MF44,MF46,MF465,MF476,MF478,MF5,MF557,MF57,MF59,MF6,MF7,MF78,MF89,MF9
5.337005,23.692492,3.2258065,0.0,4.007586,15.303003,31.091,11.34949,57.43493,0.0,0.0,10.314596,14.36982,7.8586974,9.478804,4.0833507,2.6533413,3.475572,4.650263,3.8005595,19.698784,41.497005,3.1578948,4.1162786,44.029346,1.0000675,29.474672,2.9126213,0.0,8.689683,50.581017,6.686483,8.00158,0.0,0.0,714.8741,10.377611,3.1578948,0.0
1.7528487,0.0,0.0,0.0,0.0,1.7079892,73.210434,0.0,24.286398,0.0,0.85980964,5.37374,2.55818,0.0,20.719133,1.8588783,28.358591,0.0,17.193768,10.190679,8.834081,0.0,0.0,0.011991166,1.3497069,0.0,0.0,0.0,3.893051,0.0,8.164419,6.1828938,8.966802,0.0,0.0,1.8312612,0.0,10.670476,3.0076241
9.138885,20.071451,0.0,0.0,0.0,21.676073,31.347725,22.655264,45.02974,0.019136041,12.983655,14.565874,9.606376,0.0,0.0,2.178465,20.761393,0.0,5.038674,17.317759,24.391514,34.950108,0.0,0.0,4.172248,3.3922188,17.496096,0.77931917,0.0,2.3627748,118.04807,2.4138021,5.1980543,0.0,0.0,362.64844,8.611138,1.7139726,0.433655
39.75244,0.0,0.0,18.26549,0.0,30.489094,13.865156,29.0261,409.92548,0.0,11.713828,17.594578,2.59507,16.768394,48.852356,20.933943,0.4815867,13.0778,0.0,32.578438,31.297165,23.1365,11.551333,0.0,8.546913,42.92354,11.790306,0.0,11.008384,0.0,29.782387,0.0,0.0,13.846758,18.628963,401.0675,15.785299,0.0,3.3402967
2.9804397,7.4412966,0.0,8.483317,11.12575,3.7740662,82.04215,6.300082,0.0,2.773891,13.193289,25.944674,0.0,9.318977,32.90171,11.652223,7.7806096,0.0,0.0,17.361538,0.0,6.9072804,0.0,0.0,5.145,0.0,8.253098,0.0,3.7892992,6.7317896,0.0,16.13234,5.7052174,0.0,40.144478,66.016235,0.0,0.11388524,3.3081942
0.0,2.1421578,0.0,0.7917489,0.0,0.0,83.263565,7.4286633,14.150127,0.0,12.508468,17.781408,5.817746,0.0,19.628994,2.7723475,18.975796,0.0,3.490094,6.816014,22.175232,0.0,0.0,0.0,14.063,2.2109382,0.0,0.0,0.0,0.0,8.865496,3.342277,0.0,0.0,10.336694,7.9907713,0.0,10.258578,0.0
3.6428566,21.757582,0.0,0.0,0.0,30.608458,36.363346,11.30206,15.383244,7.6163588,15.420277,8.727687,13.836892,0.0,0.0,1.0737623,24.324776,0.0,6.375315,3.3870192,15.498104,41.781303,8.129854,0.0,0.0,31.223383,3.8852856,0.0,0.0,3.052505,99.22781,7.7025456,5.4098487,9.969402,0.0,297.8797,18.60218,3.208932,0.018155914
21.351606,6.264063,0.0,11.685167,0.0,37.57811,18.489342,25.999048,34.940712,0.0,3.209872,10.614767,4.713592,20.540411,93.5834,31.132147,3.5060947,2.7682846,0.0,20.168701,20.913757,24.6065,6.959777,1.934155,13.149441,0.0,8.488445,0.0,26.28444,3.3009527,29.224539,5.804979,0.0,9.017555,11.444281,381.70306,21.374203,3.4529686,3.6473129
3.9538054,3.465946,0.0,7.5814047,13.401564,2.3628,71.77344,8.984175,12.635914,4.2837305,4.918758,25.176123,0.0,10.673713,26.019867,6.73412,19.393848,0.0,0.0,1.9556015,2.0394144,24.396387,0.0,0.0,7.891517,0.0,3.4464352,0.0,0.0,12.244975,4.624062,0.0,3.595657,0.95498145,40.96834,58.320377,0.0,0.0,1.5064802
0.0,2.1148062,0.0,0.0,0.0,2.8627264,56.94872,4.2933197,3.7509856,3.1801448,4.902483,5.7409725,3.266812,0.0,13.407285,2.9362245,11.34997,0.0,0.0,3.9370198,5.8875813,0.0,0.0,0.0,7.526344,0.9347231,0.0,0.0,0.0,0.0,6.3704467,0.0,0.0,3.283805,1.210929,19.246382,0.0,0.0,0.0
6.0949564,13.558023,0.0,0.0,0.0,12.836934,27.281937,17.774109,0.0,3.0375192,4.326589,14.876633,3.3503006,0.0,13.287988,7.4096837,13.002491,0.0,10.662109,0.0,21.243843,52.10877,0.0,0.0,14.894392,1.4860427,11.127407,0.0,0.0,4.194621,48.37921,6.087436,6.1417713,23.92249,0.0,307.53378,17.626484,3.6359305,0.0
37.38699,28.01478,0.0,63.34242,0.0,18.724018,27.8942,30.51989,0.0,0.0,0.0,19.864233,11.656592,89.92045,207.98369,32.794918,10.614256,3.4779265,0.0,18.48562,38.665478,38.81973,1.6364006,0.0,16.047049,0.0,12.458593,0.0,5.8104916,46.09582,34.648167,9.932601,0.0,6.6399493,18.829273,701.8775,9.761196,3.65737,2.5566092
0.0,8.269675,0.0,10.988856,11.357275,4.720316,96.30643,10.096997,18.32377,4.5488534,13.721461,35.462288,0.0,0.0,30.263044,5.409239,10.495831,0.0,10.712955,11.974598,4.84073,0.0,0.0,0.0,7.942036,0.0,10.08295,0.0,0.0,3.2046363,0.0,4.036419,6.1101418,0.0,47.345108,61.53976,0.0,11.346088,1.4083751
0.0,2.156045,0.0,0.0,9.946503,1.1222582,113.63732,0.0,13.641493,2.9819126,12.551066,36.835903,3.1730068,0.0,26.54103,1.2115076,23.828157,0.0,3.647176,4.2329903,7.66492,2.8147848,0.0,0.0,17.18602,1.0718615,0.0,0.0,0.0,2.7444036,6.7342377,0.0,0.0,0.0,14.446677,47.720318,0.0,6.443544,0.0
6.720239,20.24831,0.0,0.0,3.4012418,25.187077,39.143772,13.396279,10.471159,6.1884294,6.15837,17.916924,3.4350262,4.7233195,9.048507,6.432744,8.612487,0.0,2.786587,3.108697,23.063583,56.928047,0.0,0.0,9.474634,9.416193,11.372164,0.0,0.03595523,3.5992806,48.34468,5.6408167,3.4541914,0.0,0.0,652.8466,7.8304386,17.016033,3.1671755
34.44606,16.943598,0.0,143.35135,37.777008,34.17882,41.827835,35.957985,42.216278,8.582035,2.560091,28.189035,0.0,103.68834,107.93,37.77394,8.328458,20.689672,0.0,8.332929,35.145866,49.194435,7.2330866,0.0,19.618305,5.3681803,7.3026733,0.0,9.452691,5.3889227,16.620895,7.985153,0.0,17.795732,21.618649,938.14996,30.318964,3.3446822,5.5356355
10.953854,5.402647,0.0,41.94339,10.175834,1.0235312,96.14332,7.941551,10.111547,18.78999,4.0486746,33.994442,0.0,4.3343234,30.5654,8.182916,28.591219,0.0,9.726211,8.132926,7.6871696,16.875288,0.0,0.0,28.691736,0.9386274,3.0713742,0.0,8.212512,2.7776845,0.0,2.764183,6.139664,0.0,10.874194,52.49172,0.0,0.0,0.0
0.0,4.2754517,0.0,0.0,2.8147557,4.53238,126.454994,9.292674,5.1752167,7.988356,14.065076,42.349396,4.099012,0.0,15.665772,2.4273732,17.823933,0.0,6.872894,0.0,20.477444,27.231428,0.0,0.0,12.236593,2.595237,0.0,0.0,0.0,3.9521534,2.3450854,0.0,0.0,0.0,26.502651,86.01941,0.0,0.0,2.7255144
5.5525436,26.959524,0.0,0.0,3.57011,37.276497,93.8863,27.57257,0.0,10.88156,9.304483,20.221737,3.7225993,14.748942,0.0,6.3076887,24.89475,4.4777493,4.230091,7.526327,26.28781,226.9911,3.123957,0.0,39.275936,0.08305092,3.7153723,0.0,0.0,0.0,72.77623,7.210339,0.0,0.0,0.0,1077.3164,22.01474,0.2307466,0.0
39.278797,7.292532,0.0,105.56818,11.172377,34.45957,28.92508,31.885643,77.91778,0.0,3.7194653,54.991795,5.9156218,60.184334,95.61653,23.999329,9.944111,15.194654,0.0,19.713348,42.20744,59.125034,21.538504,0.0,50.990696,12.335298,6.0772977,0.0,4.0122547,7.7281895,16.746237,0.022717759,0.0,26.054977,17.317562,623.8374,6.527701,0.0,2.8808556
3.5624518,30.182894,0.0,87.52934,0.0,15.56599,130.2147,99.56086,63.60665,0.0,0.0,22.21073,0.0,19.041285,65.64325,7.6583676,4.1875362,0.0,0.0,7.902809,4.1822486,0.0,0.0,0.0,40.293617,7.988104,3.9023259,0.0,0.0,11.929108,0.0,3.948285,3.5708673,0.0,120.77168,130.21819,0.0,0.0,0.0
0.0,11.4549055,0.0,3.1084929,0.0,3.8665304,117.39664,30.539598,16.197256,0.0,4.7956,23.503712,0.0,0.0,42.956867,5.789066,27.203644,0.0,6.3881593,6.1206303,8.225564,0.0,0.0,0.0,15.692043,0.0,0.0,0.0,0.0,7.693495,0.0,1.8951396,2.5430436,0.0,35.02521,29.557943,0.0,6.576668,0.0
4.3683095,15.596721,0.0,0.0,0.0,26.817636,47.470547,21.819965,4.432242,2.420822,5.655712,19.465908,10.654244,0.0,0.0,1.2561258,15.587683,0.0,6.729545,4.2598968,20.217955,80.04499,0.0,0.0,9.456833,2.2979696,20.101849,0.0,0.38511935,4.763236,78.611046,6.0925846,4.232377,0.0,0.0,556.3829,10.611173,8.819984,2.6167433
30.67715,19.22394,0.0,134.7635,37.414112,39.313744,44.552757,42.031895,40.555542,5.525162,3.0796053,26.733719,0.13446066,99.55004,104.86776,32.96104,8.151653,19.337208,0.0,7.5383635,33.89616,37.358753,9.628477,0.0,17.671305,9.515482,8.661424,0.0,11.382665,7.4489136,20.204687,9.914397,0.0,14.874905,37.018497,941.6155,30.411726,4.2524133,5.2213426
11.174538,5.011258,0.0,42.093235,10.335651,1.1790676,95.33616,6.98617,9.571884,18.345976,4.068803,34.680313,0.38843176,5.146733,31.988882,8.273691,29.736174,0.0,9.339283,8.222846,7.9014745,16.552992,0.0,0.0,28.63228,0.84112495,3.0298429,0.0,8.440561,3.21823,0.0,3.060895,6.142429,0.0,10.739225,51.523327,0.0,0.0,0.0
0.0,4.248085,0.0,0.0,2.7455,4.5418286,126.421135,9.200983,5.387974,7.9828277,14.095462,42.321144,4.118094,0.0,15.521118,2.3823137,17.791851,0.0,6.9149885,0.0,20.55981,27.127132,0.0,0.0,12.135355,2.6694188,0.0,0.0,0.0,3.9222045,2.5455303,0.0,0.0,0.0,26.455036,85.91373,0.0,0.0023300648,2.7168145
5.576365,26.908144,0.0,0.0,3.4552963,37.277855,94.03147,27.515385,0.0,10.865122,9.329694,20.378113,3.746825,14.54033,0.0,6.2845316,24.929676,4.4616313,4.343487,7.623298,26.3955,227.27266,3.1327927,0.0,39.391804,0.04267426,3.72859,0.0,0.0,0.0,72.92049,7.206632,0.0,0.0,0.0,1077.038,21.929876,0.25080898,0.0
39.320183,7.281029,0.0,105.62456,11.169461,34.476055,28.974659,31.952667,78.00719,0.0,3.6965373,55.076912,5.9184666,60.191475,95.71539,24.027275,9.946283,15.20416,0.0,19.745731,42.237663,59.160263,21.54796,0.0,51.070057,12.314965,6.1403074,0.0,4.035344,7.745406,16.769491,0.020141527,0.0,26.055683,17.35614,624.17456,6.5413656,0.0,2.8709555
3.588571,30.194864,0.0,87.57262,0.0,15.561063,130.30028,99.60252,63.747627,0.0,0.0,22.268633,0.0,19.057228,65.733696,7.6636095,4.1870933,0.0,0.0,7.9441485,4.1759205,0.0,0.0,0.0,40.342476,8.018372,3.960099,0.0,0.0,11.949209,0.0,3.9430072,3.56835,0.0,120.83684,130.39777,0.0,0.0084708035,0.0
0.0,11.474945,0.0,3.1443348,0.0,3.8346918,117.41787,30.581202,16.254902,0.0,4.8110595,23.527388,0.0,0.0,43.09474,5.782847,27.213161,0.0,6.3786864,6.1578007,8.222986,0.0,0.0,0.0,15.728138,0.0,0.0,0.0,0.0,7.7310324,0.0,1.894414,2.5403712,0.0,35.079647,29.339912,0.0,6.5847034,0.0
4.384253,15.553554,0.0,0.0,0.0,26.858381,47.53231,21.861517,4.5793395,2.4082677,5.7058935,19.560934,10.744269,0.0,0.0,1.2633247,15.63978,0.0,6.711348,4.3026843,20.239521,80.25883,0.0,0.0,9.489832,2.293791,20.19851,0.0,0.37711802,4.767535,78.988205,6.1119833,4.2192693,0.0,0.0,555.9945,10.645935,8.760712,2.6026742
30.664822,19.176409,0.0,134.54004,37.36266,39.337967,44.500534,42.10725,40.681053,5.4527783,3.0635939,26.795956,0.15469667,99.36929,104.80762,32.934692,8.127945,19.315218,0.0,7.58923,33.86169,37.31257,9.641815,0.0,17.646906,9.500745,8.741304,0.0,11.442212,7.442519,20.228739,9.914712,0.0,14.928912,37.13765,940.5776,30.387955,4.2073636,5.2273936
11.19793,5.00091,0.0,42.11574,10.341195,1.1864522,95.35038,6.987467,9.664177,18.34195,4.0732026,34.753998,0.3904104,5.151485,32.020447,8.289323,29.755028,0.0,9.316774,8.261021,7.8972015,16.592484,0.0,0.0,28.668518,0.8253884,3.0731819,0.0,8.42614,3.2374935,0.0,3.0587616,6.140915,0.0,10.791041,51.60406,0.0,0.0,0.0
0.0,4.2479744,0.0,0.0,2.7479496,4.5334897,126.46739,9.214931,5.439161,7.9936066,14.109611,42.37463,4.123371,0.0,15.532459,2.390184,17.789534,0.0,6.9019923,0.027639449,20.54556,27.159037,0.0,0.0,12.14171,2.6742659,0.0,0.0,0.0,3.9361284,2.5715535,0.0,0.0,0.0,26.507832,85.951065,0.0,0.008392662,2.7073355
5.6001687,26.90013,0.0,0.0,3.4542954,37.294647,94.0676,27.520767,0.0,10.852235,9.33459,20.433035,3.747234,14.533125,0.0,6.2943144,24.938297,4.469923,4.35014,7.6531696,26.436626,227.28966,3.1353276,0.0,39.445564,0.03193207,3.7369533,0.0,0.0,0.0,72.95832,7.2023697,0.0,0.0,0.0,1077.3385,21.912432,0.2706392,0.0
39.362656,7.2672267,0.0,105.659294,11.165678,34.48058,29.012276,31.985653,78.14384,0.0,3.6811266,55.121845,5.912197,60.189026,95.801704,24.038347,9.961949,15.209411,0.0,19.768223,42.273285,59.164642,21.54806,0.0,51.135956,12.299488,6.1709146,0.0,4.0320125,7.7548847,16.813152,0.0065064877,0.0,26.031225,17.357382,624.4718,6.542135,0.0,2.8598318
3.6143355,30.200798,0.0,87.6098,0.0,15.555241,130.3653,99.62688,63.88443,0.0,0.0,22.318718,0.0,19.07694,65.81406,7.667469,4.1865873,0.0,0.0,7.976688,4.1712747,0.0,0.0,0.0,40.3878,8.049462,4.009978,0.0,0.0,11.966172,0.0,3.9322891,3.5660906,0.0,120.8809,130.58778,0.0,0.024490356,0.0
0.0,11.487934,0.0,3.168878,0.0,3.8052795,117.42931,30.603697,16.325983,0.0,4.8200164,23.541878,0.0,0.0,43.222717,5.774341,27.228657,0.0,6.3770633,6.1840153,8.22361,0.0,0.0,0.0,15.758684,0.0,0.0,0.0,0.0,7.763008,0.0,1.8885428,2.5396821,0.0,35.109077,29.141214,0.0,6.5918384,0.0
4.3915467,15.504109,0.0,0.0,0.0,26.898998,47.603725,21.891872,4.690728,2.4001741,5.7605176,19.658342,10.841491,0.0,0.0,1.2644528,15.702854,0.0,6.6911426,4.33087,20.25862,80.52769,0.0,0.0,9.521292,2.2863386,20.28804,0.0,0.36621967,4.765011,79.38991,6.1306615,4.205829,0.0,0.0,555.5095,10.680693,8.687345,2.589666
30.6433,19.136347,0.0,134.30945,37.31689,39.36776,44.453907,42.18438,40.796135,5.381848,3.048026,26.844069,0.17044327,99.19098,104.733215,32.900505,8.102138,19.291895,0.0,7.632199,33.822716,37.24764,9.656421,0.0,17.614689,9.494161,8.814919,0.0,11.501893,7.43509,20.244814,9.916053,0.0,14.979015,37.27516,939.6058,30.364946,4.168512,5.2343526
11.219667,4.989298,0.0,42.135323,10.346772,1.1936932,95.3581,6.987172,9.75633,18.339052,4.0749955,34.819725,0.3938026,5.1569223,32.049576,8.303149,29.771235,0.0,9.296066,8.29032,7.896971,16.630005,0.0,0.0,28.701214,0.8146743,3.1113644,0.0,8.414813,3.2540348,0.0,3.0555425,6.1389394,0.0,10.835492,51.681652,0.0,0.0,0.0
