value
0.56703633
0.566905
0.5622589
0.5613985
0.5564959
0.54403913
0.56212187
0.55965316
0.5585015
0.5562397
0.56524855
0.5620612
0.5614754
0.55682164
0.56572825
0.5644451
0.56123376
0.55892456
0.5594748
0.5714918
0.570796
0.56726635
0.5633505
0.5709561
0.56928027
0.5684791
0.56466156
0.5624517
0.5598515
0.5665736
0.5662945
0.56303954
0.569607
0.5685093
0.56566644
0.5638748
0.57115996
0.56985474
0.56854033
0.56711364
0.5689792
0.5677858
0.5655559
0.5689095
0.5676564
0.5676178
0.5740166
0.5618187
0.5608715
0.5590049
0.55995023
0.5675447
0.5675595
0.5624925
0.56804395
0.56580937
0.5601798
0.56219625
0.5581316
0.56065905
0.55788124
0.56055593
0.5652518
0.5622291
0.5598575
0.5658294
0.5657035
0.5629954
0.5690576
0.5662485
0.570388
0.57423264
0.56836426
0.5690583
0.57315934
0.5611196
0.56760854
0.5626823
0.57250404
0.56849164
0.5631771
0.5724846
0.56185925
0.5691898
0.56681806
0.56936514
0.5679649
0.5673173
0.5668981
0.5666075
0.5728562
0.563233
0.56922567
0.5730727
0.5698212
0.5601926
0.56610614
0.56145084
0.56897163
0.5675783
0.5678987
0.56558096
0.57273734
0.56944597
0.56325233
0.5613668
0.5732491
0.56229377
0.56397045
0.57141304
0.5655619
0.56336033
0.57526803
0.5707178
0.5609758
0.5533061
0.56327283
0.55973256
0.56000566
0.57000864
0.55705637
0.57022345
0.56628656
0.5628269
0.5553509
0.554615
0.5645386
0.56436634
0.5609373
0.5575875
0.5600648
0.5599246
0.5590706
0.5553392
0.56578434
0.5663711
0.5625577
0.55877674
0.5511726
0.5536245
0.56482035
0.5461421
0.56191766
0.57339287
0.5694165
0.58040476
0.5741298
0.57529676
0.5628544
0.5725404
0.5686245
0.57928264
0.56592786
0.57693887
0.563359
0.5773064
0.57131815
0.5697347
0.5700026
0.565961
0.57767165
0.5793542
0.5767045
0.57492006
0.56185883
0.57550216
0.5695714
0.5691925
0.5713191
0.54598725
0.5660401
0.55326045
0.5533487
0.5550643
0.5546453
0.5507331
0.5569223
0.5659181
0.5713436
0.5688667
0.5671619
0.5721463
0.5594703
0.5737828
0.56371933
0.5696187
0.57011414
0.55690575
0.562001
0.5717379
0.56933236
0.5704176
0.56847316
0.56810725
0.5675427
0.57237667
0.56905776
0.56205565
0.5601959
0.57247925
0.5751456
0.56279814
0.57217276
0.5594459
0.5692371
0.5747589
0.5774493
0.57529664
0.5721961
0.5687692
0.56539774
0.56416214
0.56633675
0.5691205
0.5682511
0.56774074
0.56735265
0.56325257
0.5734697
0.5604955
0.5713092
0.5640087
0.5628228
0.5680974
0.56823397
0.56217843
0.57247484
0.5685233
0.56964314
0.5568013
0.568357
0.5522299
0.5661255
0.56610096
0.5663254
0.56017554
0.5610007
0.56750727
0.56480753
0.5646428
0.5596694
0.564958
0.5581162
0.5575614
0.5580751
0.55917263
0.55930865
0.5715172
0.566691
0.5634316
0.5636562
0.56241965
0.5632061
0.5482131
0.5612502
0.5627634
0.55736315
0.55291855
0.5587251
0.5537766
0.5686662
0.5663811
0.56793463
0.5505334
0.5598945
0.5550601
0.56216455
0.5608316
0.5630481
0.5612812
0.5584477
0.56685174
0.549402
0.5507831
0.56813437
0.5541893
0.5541291
0.5665252
0.5637358
0.56129825
0.5556681
0.5654919
0.5665941
0.55964863
0.56164056
0.56389153
0.56227833
0.5507196
0.564808
0.5632171
0.5606288
0.5529212
0.55815923
0.5607308
0.54414475
0.5624355
0.5486935
0.55102646
0.54677767
0.53749317
0.5582012
0.55170953
0.55991054
0.55469716
0.54437345
0.5474632
0.5440951
0.54943776
0.5507387
0.55768174
0.5432452
0.5465764
0.5414324
0.54378796
0.5296558
0.53741443
0.54249895
0.53922075
0.50657296
0.50325435
0.51182544
0.51514584
0.51091814
0.5305456
0.5257662
0.5123677
0.50687957
0.4985872
0.5154651
0.4982791
0.5189392
0.49852931
0.49765372
0.48290777
0.48966765
0.516178
0.5150146
0.5149152
0.48355424
0.5150504
0.5033787
0.49902725
0.4763077
0.49412578
0.48735058
0.48515528
0.49871945
0.48425674
0.49504262
0.49657744
0.48104542
0.49835247
0.48817807
0.4819879
0.4769987
0.48248237
0.4957006
0.48450065
0.47990853
0.481516
0.46654338
0.4602524
0.46070695
0.456953
0.47325033
0.46806896
0.47107363
0.45641798
0.4737873
0.4693392
0.4852084
0.473773
0.47414476
0.46527493
0.4604426
0.4599368
0.455441
0.4632582
0.44895506
0.45766604
0.4439376
0.44380182
0.4471544
0.45272303
0.4537626
0.47124684
0.46227425
0.4331866
0.44408607
0.4629898
0.45487738
0.45705438
0.44062853
0.452995
0.43638784
0.43512046
0.46325815
0.45441532
0.45854664
0.43052965
0.42423308
0.44028223
0.42424625
0.45545024
0.43172085
0.43082905
0.45532954
0.4519676
0.4586975
0.42463934
0.44771063
0.42425722
0.44465315
0.44493037
0.45608985
0.41997224
0.46657622
0.44314235
0.4242577
0.42850542
0.45152736
0.4223929
0.46124578
0.44254142
0.43274277
0.47544634
0.4506362
0.42911273
0.4465183
0.46598125
0.44510865
0.43490803
0.4523226
0.45982862
0.44910693
0.4671833
0.43918705
0.47653186
0.44844484
0.4885416
0.47290808
0.47685635
0.45656466
0.45857823
0.46189618
0.4494474
0.4870504
0.44952387
0.4389379
0.4308743
0.43146074
0.44189143
0.4446361
0.4682697
0.426683
0.46253473
0.46283954
0.47311902
0.45884335
0.47603452
0.4388901
0.42763776
0.43914545
0.47986567
0.46659803
0.45674837
0.44266826
0.4238891
0.4593827
0.41900456
0.4325475
0.4487983
0.42724484
0.4462505
0.42654812
0.4180885
0.3927238
0.43227065
0.43825006
0.41252583
0.3966267
0.4390723
0.4109406
0.4014427
0.4037707
0.44754606
0.44008207
0.3862673
0.3948059
0.42005652
0.4290455
0.40021962
0.42185825
0.39527446
0.41744953
0.42899585
0.42079097
0.4002313
0.40844667
0.40736383
0.4270457
0.39463043
0.42704517
0.43622845
0.4256057
0.40068477
0.4114074
0.4381289
0.41472918
0.4224103
0.4056251
0.43274695
0.40341896
0.41645014
0.41246587
0.42720306
0.3975188
0.41361374
0.42775667
0.41194218
0.43692833
0.42565882
0.398041
0.39560616
0.4125119
0.40857643
0.42222947
0.41147006
0.42486858
0.39120716
0.39484406
0.4049967
0.3948053
0.42199337
0.41459674
0.3922609
0.39011627
0.4017527
0.41776383
0.4052804
0.42141712
0.42432874
0.41671365
0.41445732
0.40896958
0.40890706
0.36113107
0.36694366
0.40366435
0.36947334
0.37795657
0.39278632
0.40669525
0.39378315
0.40886503
0.3844673
0.38178688
0.38067245
0.3885547
0.39114398
0.41447508
0.40171063
0.39075512
0.3966515
0.3847294
0.3784644
0.4090597
0.38504207
0.39400572
0.41243243
0.38934392
0.3948521
0.41691613
0.41762662
0.39096862
0.39481193
0.39585692
0.39224648
0.41560876
0.38825893
0.38684487
0.39083815
0.40030307
0.4054935
0.41128224
0.39906824
0.42650425
0.41374373
0.40725118
0.40177542
0.4086247
0.4107576
0.40321356
0.42971313
0.3994655
0.40445614
0.3904714
0.43458086
0.4161309
0.4029879
0.40464842
0.40604007
0.4112572
0.41057223
0.4142266
0.40775478
0.4323638
0.4116106
0.4292302
0.4392346
0.40535682
0.4067402
0.43336594
0.4125533
0.40878904
0.41140485
0.41806656
0.41398454
0.42034698
0.40754008
0.40744352
0.41368836
0.41887724
0.4134878
0.434893
0.43683016
0.40097338
0.4391396
0.40283918
0.4234898
0.43665612
0.4025029
0.42730296
0.4308666
0.4056502
0.40123957
0.42136002
0.42230493
0.4117946
0.40201426
0.4105001
0.4068883
0.42136818
0.4218639
0.41701013
0.4191776
0.41462123
0.4188875
0.4209361
0.41920114
0.42085832
0.41605592
0.42442596
0.40066218
0.40435112
0.40668845
0.41046143
0.408179
0.40862072
0.41053307
0.40703362
0.41471505
0.41277623
0.41424638
0.40888643
0.41599625
0.41554308
0.4157803
0.42461336
0.41146314
0.40014666
0.41059524
0.4171667
0.40567064
0.41607875
0.41319263
0.41814417
0.40373033
0.3964554
0.4008019
0.41229206
0.399984
0.4121471
0.39978755
0.41169703
0.3985827
0.4165336
0.3980456
0.39822435
0.40671146
0.42982936
0.40810496
0.40407276
0.3960027
0.3975762
0.40626514
0.4031214
0.40771115
0.44722396
0.44172692
0.45097798
0.44910485
0.46445918
0.5086911
0.5044709
0.4981749
0.5028365
0.5061332
0.5006481
0.5044326
0.50632024
0.50823617
0.4999087
0.50182676
0.50480044
0.50436544
0.5044781
0.5059888
0.5114212
0.5064026
0.50438285
0.5086899
0.500409
0.50586176
0.50399154
0.5021692
0.5075997
0.524088
0.5120956
0.5093384
0.50674
0.5046774
0.5040525
0.5159152
0.51951444
0.53628445
0.51364267
0.50162804
0.49993652
0.49921596
0.50183606
0.5238742
0.49920022
0.49987847
0.5018977
0.5017544
0.5045812
0.502546
0.5036756
0.52349794
0.50972235
0.50868267
0.52392983
0.51152146
0.5100872
0.5089963
0.5273634
0.5200354
0.5168234
0.5173811
0.5116906
0.4974538
0.5036213
0.50607437
0.52355415
0.49890596
0.5216379
0.5021796
0.507972
0.5097111
0.5266728
0.50280756
0.5245005
0.50491196
0.52397895
0.50529295
0.5096054
0.51297253
0.52694094
0.5081345
0.5259645
0.52094924
0.5215523
0.5385139
0.5271285
0.52021676
0.50532126
0.51008105
0.5046747
0.5127866
0.51612246
0.52996093
0.51205695
0.5297116
0.52433974
0.52419007
0.5393694
0.52966547
0.52440786
0.5092938
0.5137199
0.51784885
0.51915216
0.51564884
0.52075857
0.52508783
0.53425056
0.51455116
0.53256404
0.5295049
0.5259695
0.51559913
0.51563346
0.5153736
0.52553046
0.5197619
0.5200455
0.5151231
0.5168609
0.52976394
0.5096856
0.5317637
0.5266002
0.5201371
0.5220396
0.50922143
0.51621497
0.5414444
0.5216023
0.5291443
0.51271856
0.51786125
0.520416
0.52423394
0.5244063
0.5147793
0.52076435
0.54175895
0.53041136
0.52627766
0.51633763
0.530019
0.5216172
0.52878237
0.5221486
0.5159231
0.5178728
0.51796705
0.5259931
0.5209677
0.5099607
0.5407698
0.5111617
0.49690783
0.49656248
0.49415267
0.5094199
0.4813645
0.48835337
0.4885447
0.48396218
0.50315464
0.4913113
0.49449915
0.4979576
0.48874676
0.5055636
0.49468768
0.50327754
0.4906276
0.49253064
0.49061328
0.49285942
0.49619263
0.49130112
0.4887696
0.5075803
0.48694187
0.49434435
0.48859322
0.48742974
0.48913336
0.509396
0.48460704
0.48553228
0.5112708
0.49148184
0.49301696
0.48922777
0.51353097
0.48927927
0.4879632
0.50762844
0.48720187
0.49660724
0.5065185
0.49366838
0.48235762
0.50123763
0.4914078
0.4918788
0.48879182
0.48695624
0.49744576
0.48847687
0.48282355
0.48724848
0.5045669
0.500533
0.48991948
0.4920147
0.48813653
0.48924452
0.50880075
0.48776263
0.4860131
0.5050514
0.48576486
0.49107158
0.5059308
0.48704255
0.4880507
0.50053394
0.49620658
0.50424975
0.4935186
0.48760432
0.48827213
0.5040884
0.50307477
0.4909048
0.48748666
0.49189317
0.49666345
0.49102128
0.49223906
0.49289596
0.5056083
0.5041149
0.4860928
0.4894504
0.49384135
0.5033554
0.48752213
0.50811636
0.4929958
0.4884311
0.5012307
0.496051
0.49327052
0.4958678
0.49313313
0.49745613
0.4902925
0.5014753
0.49526906
0.49134374
0.49607438
0.50730026
0.48960012
0.49452895
0.48372257
0.49773985
0.4918235
0.49814385
0.4902025
0.4887728
0.5010178
0.49034184
0.49063015
0.49069518
0.48610824
0.48970497
0.5017029
0.4845062
0.4829449
0.49220145
0.48820162
0.48956686
0.5011935
0.4950468
0.48418546
0.49322945
0.4899392
0.48421848
0.48586792
0.49667037
0.48284
0.49784768
0.48717046
0.48424506
0.4981718
0.4940033
0.48858237
0.48441064
0.4859799
0.49808115
0.4815542
0.49601716
0.48982364
0.4774313
0.48879457
0.47894698
0.49829173
0.48601508
0.48269892
0.4784866
0.49482816
0.48937392
0.4896229
0.48299557
0.48366946
0.49452448
0.48270214
0.4759602
0.49748474
0.47647476
0.47697562
0.49375647
0.49313527
0.4877097
0.48519188
0.48078328
0.4931705
0.47897673
0.49182314
0.486009
0.49150723
0.48153144
0.4795903
0.47785908
0.49404287
0.47959697
0.48476428
0.47733772
0.477863
0.48019707
0.4781587
0.49346852
0.48996806
0.47518456
0.47526306
0.47742474
0.49215066
0.47798276
0.4741255
0.488644
0.47583044
0.48163253
0.4716971
0.48047018
0.47325975
0.47399127
0.48731482
0.48375607
0.47072953
0.47640783
0.482777
0.4709788
0.4893387
0.4738797
0.47023404
0.4850304
0.47177118
0.4800371
0.46820158
0.4724626
0.48476523
0.48403054
0.47457975
0.48006123
0.4703169
0.46946412
0.48555398
0.46599853
0.46798468
0.46995908
0.47614288
0.4853471
0.4814316
0.46502048
0.47404873
0.4687882
0.4717486
0.4862376
0.45903867
0.46363908
0.4837581
0.4812789
0.4676258
0.46472335
0.48117042
0.47491163
0.46529007
0.46402013
0.4671299
0.48406982
0.47967714
0.46984798
0.46763748
0.4635297
0.4811744
0.4813679
0.46883273
0.4659661
0.46044505
0.47800493
0.46306968
0.46732134
0.4716825
0.46982813
0.47636217
0.46880138
0.47228068
0.4759335
0.48011863
0.48223877
0.46371597
0.48495018
0.46483874
0.4715081
0.48467964
0.471067
0.480752
0.48476785
0.4675873
0.5544522
0.46086603
0.4798895
0.46449995
0.4693941
0.48042387
0.47028542
0.4714026
0.48448622
0.46752512
0.48004943
0.47571617
0.48057294
0.4837113
0.4653749
0.48301858
0.47647566
0.47052085
0.47207487
0.47692204
0.46945357
0.47416615
0.4860133
0.48247308
0.47098404
0.46431452
0.48655844
0.48434216
0.47494984
0.4649961
0.4806766
0.46602255
0.47811115
0.4789585
0.4802953
0.4651147
0.47026044
0.45787328
0.47596312
0.47132903
0.46968096
0.4617777
0.47733432
0.45694357
0.48016548
0.46679777
0.45711982
0.48309356
0.46929163
0.4731688
0.45742774
0.47611362
0.46421027
0.46304548
0.45785046
0.46490645
0.47160143
0.4568687
0.4715811
0.46110845
0.4639325
0.45602334
0.46099275
0.47383714
0.4591729
0.44860893
0.45580858
0.45823926
0.46846616
0.46720392
0.4450556
0.4636743
0.45948917
0.45117164
0.45412374
0.45721906
0.4582991
0.4582175
0.4634632
0.45667017
0.4437946
0.45029336
0.4556902
0.45892566
0.43660635
0.4587618
0.4508574
0.45206112
0.44389236
0.44736373
0.45302474
0.44581932
0.46735585
0.45579946
0.4539727
0.45066404
0.45949548
0.4583776
0.45713598
0.44975936
0.45264983
0.42723423
0.4533772
0.44303548
0.43010843
0.43927318
0.4493785
0.44928867
0.4316213
0.44122553
0.44429433
0.4569313
0.4481598
0.43575037
0.44090897
0.45170295
0.4512849
0.43549228
0.42830586
0.438134
0.42063224
0.44867343
0.43019885
0.4334727
0.4256283
0.423998
0.4342615
0.42143124
0.4214657
0.43186384
0.4444046
0.43762314
0.429502
0.43558002
0.43304783
0.4320969
0.41949505
0.43203503
0.44248474
0.44001216
0.44792694
0.4479888
0.4210359
0.45232832
0.4337123
0.4569317
0.44672662
0.45145333
0.45637167
0.45518833
0.45440775
0.46241617
0.46381927
0.4795699
0.48171937
0.4612654
0.45979232
0.47936118
0.47569478
0.48032242
0.47010905
0.46807164
0.46770197
0.4755202
0.4657051
0.47467
0.47384226
0.47651547
0.46377712
0.4796071
0.45911533
0.46883655
0.45944953
0.46459
0.46648246
0.46335846
0.46768433
0.47332984
0.47303718
0.45832247
0.4667713
0.45519197
0.46027035
0.43973452
0.44211084
0.41800636
0.4147371
0.40299588
0.38334972
0.38200492
0.38046885
0.38353658
0.36803502
0.36212248
0.3671034
0.35931766
0.3528477
0.3456654
0.34773248
0.35373133
0.3252915
0.34466976
0.33794373
0.34440023
0.32258862
0.3226267
0.32340848
0.3201375
0.31881142
0.32627553
0.30789286
0.30660832
0.3068514
0.3069554
0.29906738
0.2986362
0.30279624
0.31853527
0.2938643
0.30212873
0.29395968
0.28825784
0.30224997
0.29388404
0.2875504
0.27781075
0.29376525
0.27482623
0.2724936
0.28506142
0.29098463
0.30722123
0.29903364
0.32378304
0.3268603
0.3336419
0.3311211
0.34719926
0.3690201
0.35596412
0.3609233
0.35342938
0.3438751
0.3602953
0.34882182
0.35512477
0.33190817
0.33556885
0.32678193
0.33489406
0.32533813
0.34623867
0.36700958
0.35375524
0.37021488
0.3367467
0.334799
0.35548037
0.34340584
0.3259881
0.33203757
0.33361304
0.34414053
0.34049785
0.32779455
0.33633447
0.33482617
0.32502037
0.35195744
0.3523569
0.34482533
0.3476048
0.33740115
0.34438664
0.3375854
0.36216724
0.36168134
0.35053837
0.34795249
0.37801367
0.37699986
0.36559284
0.37454408
0.3580404
0.3649838
0.37099266
0.35849595
0.3608269
0.35717905
0.37898207
0.38581008
0.3868069
0.3823502
0.38965815
0.38487673
0.38674253
0.37220967
0.37713313
0.3915754
0.39389372
0.3861531
0.39208913
0.39249343
0.39237672
0.40360892
0.4013487
0.40565526
0.41183454
0.40292323
0.40379423
0.4032147
0.38222498
0.37964386
0.36598718
0.36466146
0.34204614
0.33090162
0.33325446
0.32341105
0.32109147
0.31403428
0.31545895
0.313316
0.2664367
0.27832496
0.24744499
0.2596001
0.22404289
0.27980524
0.25336725
0.27462023
0.2943126
0.3103255
0.30502975
0.3207639
0.3211528
0.30057305
0.27748418
0.2722836
0.3023203
0.3074987
0.32479
0.34273612
0.3414296
0.3509292
0.34941506
0.36221784
0.3712601
0.36200398
0.36185145
0.36373186
0.37466186
0.36873174
0.37137526
0.37143236
0.38444722
0.3702916
0.3758666
0.3918866
0.36886024
0.38995337
0.37229896
0.36505234
0.36663228
0.36507523
0.36331528
0.36214924
0.3536976
0.3674466
0.3662759
0.36874276
0.36145037
0.34703326
0.36648226
0.37380826
0.38148826
0.37957305
0.37561458
0.38653517
0.38448232
0.36484098
0.37301594
0.35869485
0.380975
0.34966624
0.3550527
0.3465734
0.34944892
0.34483618
0.34551364
0.337767
0.34610963
0.34984344
0.33980674
0.35628456
0.3481527
0.34287775
0.33423358
0.3354118
0.32665086
0.32530594
0.31857622
0.33121127
0.3216399
0.31764477
0.31225717
0.32454324
0.31185263
0.3030064
0.32262886
0.32577997
0.3095513
0.3268566
0.29119354
0.316872
0.30013353
0.29209876
0.29397064
0.28159142
0.27739775
0.2701822
0.28574884
0.25309175
0.26509464
0.29045033
0.2738778
0.27429056
0.27042836
0.27833414
0.2919373
0.310255
0.300148
0.32404083
0.32892466
0.31296057
0.33226627
0.33269364
0.33534837
0.33608162
0.33266592
0.33417696
0.3410387
0.35316426
0.36220348
0.353189
0.37108672
0.3554961
0.36628944
0.37776536
0.3752976
0.38254082
0.3778988
0.37639445
0.38277894
0.37854153
0.38629693
0.37602186
0.38781154
0.39720756
0.38277656
0.40285164
0.39114857
0.40073735
0.38776726
0.38836122
0.3748697
0.3905093
0.35623837
0.36980706
0.38484102
0.35051805
0.36114657
0.3759399
0.35212535
0.3659765
0.3792293
0.36945057
0.35834002
0.38862103
0.3801465
0.35531121
0.3530249
0.36432266
0.38425463
0.3568666
0.35030204
0.35295933
0.36991632
0.37193364
0.37704307
0.3689953
0.36673683
0.3650689
0.35231388
0.35601473
0.3641976
0.38091898
0.35877258
0.37005645
0.38213682
0.35330272
0.37579697
0.36843085
0.37375504
0.3615411
0.3826055
0.37750876
0.38140482
0.37416106
0.3872741
0.38405108
0.3547057
0.36696
0.37312108
0.36355782
0.38088465
0.37512457
0.37081712
0.3663432
0.36353207
0.35965776
0.36464393
0.38182157
0.36529118
0.3674298
0.37380975
0.3781283
0.37638974
0.37303162
0.38198203
0.38192832
0.38096792
0.3766176
0.37312824
0.3846156
0.388444
0.3726433
0.3839441
0.37054306
0.3474735
0.35563946
0.40115452
0.37582642
0.38014114
0.3527063
0.38700664
0.37061185
0.35449666
0.36239523
0.38444072
0.37155712
0.38618058
0.37068588
0.35025376
0.36878192
0.34948927
0.37318206
0.3642097
0.35925704
0.35546094
0.37216383
0.38019294
0.35438764
0.3692059
0.36219776
0.383502
0.3635928
0.34527445
0.3807658
0.36659038
0.3773824
0.36828083
0.37792617
0.38257653
0.37608844
0.4025783
0.3778975
0.4024241
0.3905825
0.38891804
0.39485544
0.38069177
0.3896187
0.38077456
0.3610102
0.39666015
0.37881458
0.38650817
0.38258982
0.3793509
0.3546633
0.3700753
0.35447323
0.37350428
0.36317527
0.34731197
0.36022818
0.35674483
0.36243206
0.37907678
0.35480583
0.39592427
0.3674929
0.36682963
0.3846398
0.3566832
0.3731066
0.3474123
0.37100917
0.38671172
0.38038242
0.3890745
0.3550014
0.36948675
0.35127223
0.34078354
0.37270248
0.36180705
0.38196713
0.36385536
0.38762528
0.37696147
0.39471358
0.3562373
0.37106758
0.3531155
0.3853358
0.35285664
0.3452099
0.3826223
0.37271386
0.3566394
0.3708123
0.37029034
0.36204135
0.35079634
0.36090124
0.3615424
0.37391973
0.35952973
0.35378134
0.37610304
0.354083
0.33173275
0.35703832
0.37424177
0.35226315
0.35157132
0.3676023
0.3620987
0.35516793
0.36584252
0.3643499
0.3793372
0.36231548
0.3519168
0.32946485
0.35250074
0.34249824
0.33273858
0.34604353
0.4096768
0.37940234
0.3558873
0.36867696
0.34598017
0.3422264
0.37685806
0.3739192
0.34777445
0.36284876
0.3314699
0.3681878
0.35073942
0.37850708
0.34257412
0.35859305
0.37904263
0.37329882
0.36384338
0.36246777
0.36632264
0.35940897
0.36319667
0.37245607
0.34702706
0.3530113
0.3606931
0.3682984
0.36850464
0.3628924
0.35687566
0.3699143
0.35438704
0.37583458
0.37855464
0.35874867
0.35162604
0.36849004
0.358491
0.35869187
0.36628652
0.36812192
0.3509441
0.37098914
0.35483718
0.35158455
0.35384208
0.35244477
0.34828538
0.35215956
0.3540616
0.35083014
0.35813034
0.3674361
0.3584237
0.35820138
0.37255895
0.34063053
0.34975034
0.3621595
0.35370165
0.36400282
0.34965765
0.33071595
0.34926915
0.35034108
0.36450976
0.34806103
0.3581385
0.35837102
0.34867352
0.36219364
0.33830827
0.35462612
0.34469265
0.37087315
0.3647188
0.36791718
0.3598165
0.3659516
0.34848988
0.36952138
0.35042697
0.3432088
0.34478194
0.3427335
0.34823316
0.3329631
0.3303243
0.34043008
0.33418334
0.34524632
0.33751327
0.3713042
0.34441775
0.35725695
0.35369074
0.3676852
0.34212554
0.3511321
0.35075057
0.37535834
0.35451943
0.34855807
0.35236347
0.33733976
0.33500463
0.3532759
0.32772106
0.34504992
0.3254894
0.35926813
0.36921751
0.34704047
0.34051335
0.34389937
0.3449263
0.3610053
0.34891504
0.34267795
0.38155603
0.37799376
0.37024707
0.3562603
0.36118436
0.35718453
0.35818207
0.33162194
0.34196913
0.3271696
0.34082305
0.34139788
0.31381166
0.3323236
0.32311177
0.338876
0.34468699
0.34354818
0.33801198
0.34466064
0.3169241
0.3347085
0.34126216
0.32988364
0.34117275
0.35465598
0.33765262
0.3469922
0.33399737
0.33035773
0.33762217
0.32917398
0.32804728
0.3286329
0.32536793
0.34193563
0.34832984
0.34901965
0.34618986
0.47263724
0.46914357
0.46844542
0.49400902
0.47482044
0.49227715
0.47483307
0.47896838
0.4696594
0.48839396
0.46374232
0.4570443
0.47389692
0.45333475
0.45112884
0.41542196
0.40907037
0.4352249
0.43030196
0.44182986
0.43911886
0.44992012
0.4247617
0.4493872
0.44458342
0.4423601
0.43950677
0.44832617
0.43537778
0.42810547
0.42548668
0.4121967
0.4218037
0.40041935
0.37404376
0.37211603
0.383501
0.38272053
0.37295675
0.3592378
0.3727035
0.35847366
0.36087728
0.3553037
0.37144786
0.36034757
0.36159766
0.37685192
0.3839591
0.36636198
0.33069605
0.3583439
0.32447308
0.36255693
0.3679707
0.38271332
0.37138504
0.34945953
0.35915595
0.3608454
0.34600455
0.37838876
0.3664868
0.36025786
0.3594002
0.35061944
0.3609131
0.35244995
0.37461787
0.3573047
0.37614906
0.3564918
0.36835563
0.3770929
0.35633403
0.34990847
0.3606218
0.34416336
0.359582
0.35030413
0.34760773
0.3372149
0.35845804
0.34019953
0.3550039
0.33852142
0.3362906
0.34131694
0.32154232
0.3415106
0.3424874
0.33208543
0.32139152
0.33866364
0.32655263
0.33844393
0.31865174
0.3475663
0.3271566
0.35158885
0.33356106
0.3479131
0.33269244
0.32240927
0.3353303
0.3252414
0.32450515
0.34386128
0.32676178
0.34266376
0.3249365
0.34094042
0.33178258
0.33004218
0.31868088
0.32911992
0.34016043
0.32536787
0.33916134
0.32331342
0.32133627
0.33819652
0.32049507
0.3365528
0.32159054
0.33175808
0.32460946
0.3184479
0.32424402
0.34103584
0.32669055
0.32958227
0.34104347
0.3253842
0.3406341
0.3291065
0.3200063
0.32518154
0.30124116
0.3245015
0.32791233
0.31507957
0.32552743
0.31420362
0.32522202
0.31455773
0.32460147
0.33207095
0.3215655
0.31726778
0.33566135
0.32195944
0.3323661
0.313222
0.32603532
0.32478398
0.3184591
0.3100356
0.31978238
0.31148022
0.3195715
0.30862093
0.31974357
0.30758208
0.32132596
0.31444252
0.3020233
0.31258124
0.31915945
0.32660854
0.31548423
0.32638502
0.3115096
0.32645428
0.33455873
0.32428122
0.32630426
0.30868912
0.33066213
0.31925696
0.31133956
0.303977
0.31270075
0.300938
0.31046706
0.309175
0.31333554
0.30256516
0.31555372
0.3049705
0.31291342
0.30328035
0.30067468
0.30117327
0.32665378
0.31460726
