MF102,MF117,MF121,MF124,MF13,MF134,MF137,MF141,MF144,MF167,MF179,MF181,MF184,MF191,MF195,MF198,MF200,MF21,MF257,MF27,MF312,MF370,MF39,MF421,MF439,MF44,MF46,MF465,MF476,MF478,MF5,MF557,MF57,MF59,MF6,MF7,MF78,MF89,MF9
39.205223,7.62419,9.853313,105.695786,11.454285,34.558346,29.565342,31.996243,78.73954,0.06620404,0.0,56.595383,0.0,60.189945,96.04221,23.991777,10.103814,15.359072,0.0,19.940653,41.84918,0.0,21.616358,0.0,51.235485,12.743551,6.3789773,0.0,3.7385275,8.131183,17.290438,0.0,0.0,25.892069,0.0,626.6743,6.404644,0.0,2.7063844
3.398199,30.080034,8.255832,86.80543,0.0,15.266905,129.58307,98.48996,63.10336,0.0,0.0,24.08278,0.0,19.07411,65.25827,7.478837,4.029302,0.0,0.0,8.159936,3.9312017,0.0,0.0,0.0,40.20704,8.024491,4.2260833,0.0,0.0,12.265487,0.0,0.0,3.7069306,0.0,0.0,131.11505,0.0,0.0,0.0
0.0,12.462426,7.373892,1.5068457,0.0,5.7953534,106.85047,32.83612,0.0,2.6584954,10.172128,60.280426,3.3673174,0.0,45.51997,1.6277727,25.300861,0.0,0.0,9.368572,14.782622,0.0,0.0,0.0,24.043262,0.0,1.2586617,0.0,0.0,16.513834,1.3147862,1.5530415,0.0,0.0,0.0,89.76488,0.0,0.0,0.0
10.422972,17.352392,0.0,0.0,0.0,29.396927,53.415573,24.09554,65.44323,0.0,0.0,21.370382,0.0,0.0,14.190305,1.3422538,8.492704,5.199224,0.0,14.76985,21.542894,0.0,7.7818484,0.0,34.156834,2.7934859,7.4779725,0.0,0.0,2.054783,59.222305,0.0,0.0,0.0,0.0,640.65186,2.6016119,1.1302905,0.0
29.331379,13.608873,12.448906,80.73794,8.797894,36.800587,42.642616,39.813477,125.474785,0.0,0.0,50.6885,0.0,47.697704,85.15274,16.785555,9.620337,12.120767,0.0,24.775248,29.754284,0.0,19.964254,0.0,43.477512,21.05369,8.5823555,0.0,1.3331684,6.661875,20.74683,0.0,0.0,11.886712,0.0,576.09576,0.0,0.0,0.0
2.554021,25.929623,15.021095,76.93489,0.34465295,15.706938,116.031586,78.61064,50.91821,1.0383048,4.9483933,44.86414,0.0,23.762505,60.00758,7.4958453,14.038221,0.0,0.0,10.760543,1.8092301,0.0,0.0,0.0,34.03244,8.249754,0.4690385,0.0,0.0,13.414615,0.0,0.0,0.745614,0.0,0.0,98.19393,0.0,0.0,0.0
0.0,7.16647,5.7959957,3.030863,0.0,4.6018634,113.1939,16.482178,2.5213113,1.1188719,11.330889,52.909897,7.506476,0.0,43.00526,0.0,37.774544,0.0,0.0,8.495656,11.683934,0.0,0.0,0.0,17.037045,0.0,0.0,0.0,0.0,9.498013,6.0713716,1.7071605,0.0,0.0,0.0,28.134344,0.0,0.9597032,0.61536866
5.9009395,16.079544,0.0,0.0,0.0,24.374266,49.230957,29.377281,18.165138,5.540576,12.375829,23.055992,0.0,0.0,22.271793,2.8089042,18.467186,3.316953,8.998852,15.617346,23.4289,0.0,0.0,2.2613666,8.3151245,0.0,31.699436,0.0,0.0,5.6323166,116.380974,8.868284,4.014161,0.0,0.0,432.52905,13.521649,1.0195403,0.5780086
28.567375,8.710664,6.770898,26.714132,6.40852,37.30195,34.65739,50.490143,79.18437,0.0,5.942644,23.828918,0.0,43.643833,107.873184,22.533327,0.0,7.7929406,8.015458,19.216938,37.019505,0.0,9.101113,0.0,5.0955725,9.218741,30.513943,0.0,26.128822,5.514064,38.400974,1.6482081,0.0,34.009987,0.0,782.8701,24.157614,0.115467906,6.742477
2.411714,2.3595428,4.849642,15.906722,4.6803927,2.3132987,78.42649,6.4580393,33.992683,6.161179,3.6031091,38.76139,4.070282,3.635747,29.407143,6.9570684,25.188395,0.0,3.0805173,8.039913,4.3985004,0.0,0.0,5.041737,8.765047,0.0,4.0452743,6.083028,0.0,5.0296817,0.0,0.0,5.7108126,7.5369434,0.0,23.77039,0.0,0.0,2.1929219
0.0,1.5393102,0.0,0.0,0.0,1.4164803,103.87019,15.803754,35.968094,0.0,2.549872,15.576017,2.995506,0.0,12.747846,5.7628345,12.1809025,0.0,20.36831,9.0122,20.110746,0.0,0.0,3.4798756,2.4633763,0.0,0.0,0.0,0.0,0.0,16.745522,0.0,0.71457905,0.0,0.0,18.170841,0.0,5.322762,0.0
7.205627,21.407997,0.0,0.0,0.0,19.442038,52.184673,20.720179,39.80967,6.018042,8.930896,13.949331,0.0,0.0,2.9595501,2.8059793,19.567497,0.026536942,17.523558,20.67956,25.241867,0.0,0.0,0.0,6.683275,0.0,22.424528,0.0,0.0,2.803626,99.74251,3.5754168,6.253207,0.0,0.0,479.676,8.714229,6.7515936,0.0
33.71323,5.9639063,0.0,19.496979,1.4518168,30.363396,16.630728,23.247,264.05084,0.0,0.0,0.0,0.0,10.968248,39.745056,17.668516,11.304895,11.365014,4.8907747,23.225021,29.750704,0.0,10.058791,0.0,7.277751,28.14753,0.0,0.0,6.098739,0.0,35.188053,0.0,0.04915525,19.907852,0.0,356.72314,13.0085945,0.0,5.155444
4.5570927,4.591013,6.291733,17.067366,8.026031,2.3075125,72.67566,6.730563,17.077848,5.2862306,6.8587976,22.872934,0.5674211,9.195601,27.16074,9.4732,15.7776375,0.0,0.0,12.273431,0.0,0.0,0.0,2.2165208,6.574695,0.0,7.727158,1.6289382,0.0,4.248143,0.0,8.102257,5.5369353,0.0,0.0,38.982162,0.0,0.0,2.1928976
0.0,1.8119576,0.0,0.0,1.00612,0.0,79.522545,4.048432,21.478392,2.01564,6.075735,14.901918,3.3900754,0.0,9.898847,2.9719152,16.648695,0.0,5.305924,0.5112104,16.324348,0.0,0.0,3.3400455,9.414461,3.79738,0.0,0.0,0.0,2.8552148,7.769174,0.0,1.0561152,0.0,0.0,38.82839,0.0,6.078166,0.0
3.5336218,20.949844,0.0,0.0,0.0,30.531296,46.967457,17.077255,0.0,12.152639,19.327787,18.028023,0.0,0.0,0.0,0.7359374,22.836987,0.0,12.943548,3.092964,21.907484,0.0,3.07779,8.537573,3.25183,21.359346,11.58004,0.0,0.0,0.0,110.43409,10.418448,6.20846,13.892736,0.0,414.58347,21.112232,3.2631245,2.1720142
32.56416,11.427644,7.431875,54.085384,11.821014,33.19227,23.31162,23.929817,61.316242,0.0,2.57887,12.205238,0.0,53.01155,113.293015,31.018131,3.2847462,7.5873375,12.482775,15.976834,36.3563,0.0,7.329109,0.0,16.395847,4.527467,7.257176,3.0062768,17.054153,7.951931,27.776043,1.5048251,0.0,10.573529,0.0,648.83777,18.43305,3.4269485,3.665454
4.522094,4.8264112,7.1822224,21.873384,13.47066,5.981747,84.2784,15.451394,20.523462,9.293905,6.8793116,32.64367,0.0,7.10121,30.472847,9.531878,9.424751,0.0,9.68082,5.4507165,9.309642,0.0,0.0,0.0,7.8272,2.2052646,9.522057,10.970048,1.0337671,4.528324,0.0,0.0,5.0159535,4.150765,0.0,129.21724,0.0,0.7932627,0.4024995
0.0,4.6322937,0.0,0.0,7.4111333,0.0,115.0287,6.2097435,5.6577616,6.303507,9.294399,33.28853,1.0158505,0.0,16.889446,0.45615804,18.913877,0.0,5.1621814,0.0,18.101912,0.0,0.0,0.0,19.35696,0.77664876,0.0,0.0,0.0,6.583518,0.0,0.0,0.0,0.0,0.0,83.16702,0.0,0.64683473,0.0
7.6941853,23.104254,0.0,0.0,1.6449223,26.192307,44.9775,10.823206,28.087421,4.954662,4.9681892,15.070736,0.0,0.0,3.9112525,4.4771457,10.691393,0.0,3.999486,3.586032,27.133865,0.0,2.7811856,0.0,16.848318,8.2624445,6.1577897,0.0,0.0,1.5771043,59.668682,2.16204,4.516288,0.0,0.0,751.2645,7.237913,16.15768,0.0
38.310337,16.818933,10.974192,136.02283,31.923906,32.07195,26.258224,30.132221,98.14187,1.6203942,0.0,27.057411,0.0,97.48742,95.12292,32.97493,0.0,20.564379,0.0,9.700359,37.60277,0.0,12.369816,0.0,25.874434,13.929382,0.0,0.0,5.7969728,1.8293359,22.076124,0.0,0.0,22.19415,0.0,857.2673,23.377203,0.0,5.192478
5.562964,7.0468655,5.0891924,42.977383,3.223607,4.045488,97.419624,18.666088,37.34554,12.053328,0.6853278,27.130816,2.786857,0.82999074,37.923946,11.9952345,26.427877,0.0,8.866599,9.393577,5.787713,0.0,0.0,4.7485185,24.318302,0.1510062,0.0,0.0,0.0,0.10297325,0.0,0.0,3.7759988,0.0,0.0,8.596756,0.0,0.0,0.0
0.0,5.4622736,0.0,0.0,0.0,2.4267557,109.65384,29.016594,16.502083,8.353737,4.7866454,19.41705,1.1189282,0.0,4.696672,5.9483647,7.7958674,0.0,19.437534,10.427825,15.371031,0.0,0.0,4.3662424,3.3978813,0.0,12.451122,0.0,0.0,0.080765516,21.135693,1.3922873,1.7961562,0.0,0.0,59.512367,0.0,3.332882,0.0
10.258845,27.020216,0.0,0.0,0.0,30.444849,65.88688,26.975304,28.213085,6.033191,5.6715946,9.081419,0.0,1.7411889,9.660872,3.4326358,4.696214,3.6433513,9.270093,13.409976,26.650759,0.0,3.9448159,0.0,27.099037,1.4438553,10.006172,0.0,0.0,2.338105,68.739494,6.385811,2.5363264,0.0,0.0,864.60516,14.199006,10.511064,0.0
36.699066,9.137969,2.461317,87.38202,10.618443,33.683716,24.578545,36.07008,110.150475,0.0,0.0,19.438623,0.0,43.35052,67.60887,21.12375,7.079043,15.438714,0.0,15.625675,37.434353,0.0,16.175125,0.0,39.197536,13.930222,1.1916928,0.0,3.9712832,0.0,22.19732,0.0,0.0,24.927992,0.0,553.06366,12.382513,0.0,3.593017
2.6482725,24.172037,4.8079414,75.4733,0.0,13.542391,120.74208,84.474724,70.57184,0.12595364,0.0,15.186516,0.0,11.807528,53.787537,6.2062683,8.025782,0.0,0.0,3.8449328,4.3475704,0.0,0.0,0.0,36.241306,9.314728,2.6673713,0.0,0.0,7.033484,0.0,0.0,3.314012,0.0,0.0,109.57139,0.0,0.0,0.0
0.0,10.15856,1.5998777,0.0,0.0,7.7163925,97.64247,31.158567,0.0,1.080487,9.3289385,49.87978,2.331142,0.0,34.756973,0.0,24.507023,0.0,0.0,5.7173066,14.699527,0.0,0.0,0.0,20.900642,0.0,3.0689344,0.0,0.0,15.771897,8.600725,0.0,0.0,0.0,0.0,105.98464,0.0,0.0,0.0
11.677975,19.543673,0.0,0.0,0.0,28.107412,51.579544,23.378263,61.8291,0.0,0.0,17.73566,0.0,0.0,13.7967615,0.7378665,9.521077,5.2372985,0.0,12.557704,24.58856,0.0,6.739131,0.0,34.965454,1.3926437,3.6844277,0.0,0.0,1.8024657,64.44714,0.0,0.0,0.0,0.0,677.36176,2.5628603,2.114735,0.0
30.017822,15.262532,11.028841,85.42605,8.695864,37.139843,41.980774,46.50856,129.05908,0.0,0.0,40.87843,0.0,47.601604,82.32122,17.133081,6.1707277,12.552888,0.0,24.963945,29.131342,0.0,19.142784,0.0,43.478878,20.94775,8.766626,0.0,0.5765737,4.0685964,21.329056,0.0,0.0,10.318256,0.0,572.1356,1.6855763,0.0,0.0
2.8302462,26.707155,12.999185,79.52644,0.0,15.995483,118.99063,83.85107,59.691936,0.41946313,3.665146,37.62428,0.0,22.580265,60.05638,7.671895,11.308123,0.0,0.0,9.719462,1.9243696,0.0,0.0,0.0,34.681828,9.285796,1.054318,0.0,0.0,12.120166,0.0,0.0,1.4020739,0.0,0.0,104.129036,0.0,0.0,0.0
0.0,9.346359,8.955095,3.7323697,0.0,5.346501,111.669334,21.650105,1.0142639,2.093499,12.371081,60.019554,6.5910206,0.0,44.63409,0.86193144,33.86998,0.0,0.0,9.8875675,12.254245,0.0,0.0,0.0,19.36129,0.0,0.0,0.0,0.0,12.027212,3.116742,1.9772935,0.0,0.0,0.0,48.25783,0.0,0.0,0.0
9.327658,18.595215,0.0,0.0,0.0,24.967363,45.35717,29.193531,23.046825,3.1595302,4.2213445,20.413744,0.0,0.0,29.549873,4.1199913,12.978685,4.0434394,4.8761992,12.263627,21.422314,0.0,1.8369794,0.0,12.478895,0.15618859,26.178093,0.0,0.0,7.797312,75.38271,6.6603627,2.8186712,1.5201477,0.0,581.29395,8.274091,6.7549987,0.0
30.992424,8.584432,5.589897,75.81133,15.574859,34.343006,25.089787,35.871025,53.39087,2.8765795,2.874183,34.43467,0.0,48.13871,86.66647,25.799347,8.8848295,14.254858,0.0,11.353914,26.867846,0.0,9.931391,0.0,16.119623,6.6829057,6.3862405,0.0,9.835535,5.57666,22.104984,0.0,0.0,33.254635,0.0,517.72186,13.216285,0.0,7.010836
1.2105879,2.947058,4.1006775,26.097965,4.8005586,4.759668,72.68811,13.285923,19.92799,4.606862,4.661758,31.238956,2.7117229,5.2029552,30.362484,9.441471,20.190376,0.0,0.0,8.784529,0.38437605,0.0,0.0,4.9210343,9.9342,0.0,4.483152,0.0,0.0,3.6390054,2.3892407,2.675132,1.1850696,0.0,0.0,10.666712,0.0,0.0,0.9632637
0.0,0.7771169,0.0,0.0,0.0,7.3516064,75.87238,20.109564,43.118473,0.0,3.64313,11.53146,3.0584342,0.0,12.784091,6.8981056,12.137844,0.0,14.331654,11.786938,19.689987,0.0,0.0,3.7606463,0.0,0.0,5.550403,0.0,0.0,0.76295483,31.83825,0.0,1.5754724,0.0,0.0,20.541409,0.0,3.765298,0.0
7.014201,21.80062,0.0,0.0,0.0,24.699593,44.40304,17.595503,30.041906,3.4295828,14.50588,18.880535,0.0,0.0,4.0928936,0.0,26.733057,0.0,11.376459,15.344243,27.566702,0.0,0.0,0.8807425,6.2260423,0.27769542,16.02666,0.0,0.0,2.354961,132.17148,2.914424,5.9984527,0.0,0.0,447.14114,8.113553,2.2739363,1.8758813
38.550106,2.3732653,0.0,10.132712,0.0,33.433197,16.437931,27.125458,387.4453,0.0,0.0,0.0,0.0,13.914115,47.346275,19.567652,3.3483167,12.508598,5.9685464,31.569286,32.282402,0.0,12.520735,0.0,7.833929,42.983246,10.27738,1.0641592,12.866865,0.0,37.781197,0.0,0.0,14.572962,0.0,447.86584,17.648266,0.0,3.210421
2.323536,6.4885755,8.425516,8.92597,11.829166,5.583423,87.03731,7.3857203,0.0,6.124479,12.719893,28.150196,0.0,6.103043,30.388649,12.13817,8.242789,0.0,1.3682857,17.222055,0.0,0.0,0.0,0.092925966,7.296455,0.0,9.570782,0.0,0.0,5.011952,0.0,17.24271,6.295597,0.0,0.0,71.43456,0.0,0.0,4.0380464
0.0,2.297931,0.3553363,0.0,0.38532597,0.17513323,82.14169,6.259362,9.93259,0.0,12.704616,21.386074,5.3553386,0.0,17.100636,2.2415552,18.798658,0.0,2.0888948,5.501621,22.338413,0.0,0.0,5.381564,14.837275,2.5862594,0.0,0.0,0.0,0.0,9.308472,2.7020764,0.0,0.0,0.0,16.10633,0.0,9.535783,0.0
3.2847948,21.47007,0.0,0.0,0.0,31.564024,37.86384,12.037333,14.444527,8.051998,15.721234,10.046753,0.0,0.0,0.0,1.1173112,24.547237,0.03466338,6.3651657,2.92388,15.958438,0.0,8.301002,12.955662,0.8483931,31.489851,4.428625,0.0,0.0,2.5668447,102.37639,7.973279,5.5852547,10.844266,0.0,307.92108,19.549604,2.6390748,0.14041582
