MF102,MF117,MF121,MF124,MF13,MF134,MF137,MF141,MF144,MF167,MF179,MF181,MF184,MF191,MF195,MF198,MF200,MF21,MF257,MF27,MF312,MF370,MF39,MF421,MF439,MF44,MF46,MF465,MF476,MF478,MF5,MF557,MF57,MF59,MF6,MF7,MF78,MF89,MF9
11.896534,4.1524134,0.0,41.792206,10.447252,1.7607415,92.65825,7.4331865,14.737692,17.732712,3.2345328,35.77237,1.1046169,6.1028876,33.753696,8.691834,29.375599,0.15925874,8.25371,7.6433554,8.248605,0.0,0.0,0.0,28.331491,1.1403656,4.490441,0.0,8.440616,4.070922,0.0,2.8494344,6.2824316,0.0,12.262745,53.468136,0.0,0.0,0.0
0.0,3.9039524,0.0,0.0,2.4952116,4.504369,127.31987,9.927125,9.062794,8.361292,13.497378,41.59448,3.9078653,0.0,15.724676,2.1084785,17.206202,0.0,8.021841,0.08863455,20.503307,0.0,0.0,0.0,11.840591,3.3189266,0.0,0.0,0.0,4.0521708,1.5870674,0.0,0.0,0.0,27.08347,88.53905,0.0,0.54108274,2.673254
6.2781634,26.582977,0.0,0.0,3.8961205,37.845097,93.934296,27.253391,0.0,10.685752,8.681286,20.326427,3.463113,15.248829,0.0,6.1401467,24.844208,4.6960464,4.9973598,7.437274,27.73034,0.0,3.4253542,0.0,39.81756,0.45571154,3.330391,0.0,0.0,0.0,71.97332,6.5305047,0.0,0.0,0.0,1085.2106,21.216722,1.3982478,0.0
40.31207,6.760104,0.0,107.34902,11.530232,34.8839,29.363937,32.63587,84.042435,0.0,2.8117654,54.91225,5.6470127,61.06781,97.91102,24.014166,9.838843,15.462856,0.0,19.551386,43.317818,0.0,21.88008,0.0,51.75318,12.841768,6.5493445,0.0,3.976631,7.9014816,15.513521,0.0,0.0,26.438854,18.10096,632.9012,6.37256,0.0,2.978059
4.4115157,29.607254,0.0,89.0382,0.0,15.6067505,132.11693,99.35054,72.434784,0.0,0.0,21.969088,0.0,20.264471,66.82215,7.2955036,4.0952907,0.0,0.0,8.158333,3.588245,0.0,0.8137412,0.0,41.56399,10.301842,4.420224,0.0,0.0,11.601833,0.0,3.4486408,3.8990862,0.0,120.358765,137.04329,0.0,0.9488589,0.0
0.0,10.070708,0.0,4.5337353,0.0,2.825438,114.00975,26.815376,21.458912,0.0,4.0395765,23.216293,0.0,0.0,48.111313,4.96248,29.860188,0.0,7.138409,5.2294054,9.2725,0.0,0.0,0.0,15.996134,0.0,0.0,0.0,0.0,8.448455,0.0,1.4941671,2.8468933,0.0,31.712776,22.758043,0.0,6.642962,0.0
5.210497,13.645502,0.0,0.0,0.0,29.3733,44.777065,22.69781,16.756697,2.8342128,9.411156,22.906258,16.884726,0.0,0.0,1.5568035,20.883286,0.0,2.4147193,3.2208476,21.72544,0.0,0.0,0.0,7.4715204,4.737544,22.637892,0.0,0.0,4.3020573,107.79224,6.5834436,3.8079257,0.0,0.0,512.30914,13.579558,2.808011,2.543261
25.469929,17.381258,0.0,95.49308,29.243204,42.022152,39.66155,51.868023,42.00004,0.0,0.5547885,24.765493,0.587415,73.687225,88.29435,25.190092,8.405387,14.998295,0.0,8.687311,25.14802,0.0,10.884176,0.0,10.78458,8.105325,16.72305,0.0,18.604048,3.6859586,22.128054,9.899572,0.0,27.92442,48.56265,830.12146,30.924437,0.08947942,7.3639245
11.727541,4.255167,0.0,40.657352,9.698351,3.154358,90.81791,9.7625675,13.360115,15.885071,3.1138716,37.498123,2.4321408,7.161719,37.38482,9.020474,28.9138,0.18883337,6.171574,7.173746,8.160575,0.0,0.0,0.0,28.738838,1.689208,4.6810617,0.0,8.613978,5.104409,0.0,2.0619633,6.2097597,0.0,15.378696,50.61556,0.0,0.0,0.53415364
0.0,4.0641704,0.0,0.0,1.9763709,4.6654525,127.01642,10.050221,9.172712,7.6434317,13.694182,40.99246,3.930045,0.0,15.320902,1.7311003,17.441456,0.0,8.173843,0.0,20.809221,0.0,0.0,0.0,11.602098,3.3003159,0.0,0.0,0.0,3.7962718,3.3736854,0.0,0.0,0.0,26.556648,84.191986,0.0,0.61488175,2.580478
