MF102,MF117,MF121,MF124,MF13,MF134,MF137,MF141,MF144,MF167,MF179,MF181,MF184,MF191,MF195,MF198,MF200,MF21,MF257,MF27,MF312,MF370,MF39,MF421,MF439,MF44,MF46,MF465,MF476,MF478,MF5,MF557,MF57,MF59,MF6,MF7,MF78,MF89,MF9
5.337005,23.692492,3.2258065,0.0,4.007586,15.303003,31.091,11.34949,57.43493,0.0,0.0,10.314596,14.36982,7.8586974,9.478804,4.0833507,2.6533413,3.475572,4.650263,3.8005595,19.698784,41.497005,3.1578948,4.1162786,44.029346,1.0000675,29.474672,2.9126213,0.0,8.689683,50.581017,6.686483,8.00158,0.0,0.0,714.8741,10.377611,3.1578948,0.0
19.706621,27.805126,0.0,96.57904,22.805613,46.940514,55.081856,71.80379,46.99023,5.165123,0.0,52.94744,0.0,87.32836,94.09366,30.850601,0.0,14.243475,0.0,22.336456,38.677254,91.743355,15.838386,0.0,28.420546,7.4688263,24.92726,0.0,24.35294,5.109226,15.908169,4.9856806,0.0,23.320541,57.866776,1256.4495,38.399456,2.5265384,3.095335
15.892751,8.871962,0.0,61.128124,9.272254,17.497557,103.38037,21.558464,0.0,15.24761,9.19931,70.02172,7.562122,31.474783,56.293514,17.142536,23.258087,3.8725364,1.2289798,16.480986,21.394222,95.84326,7.5556154,0.0,40.2312,6.315039,2.9781904,0.0,1.8467876,8.245847,0.0,2.9196782,0.0,22.002892,28.486423,316.13983,0.0,0.0,1.6479768
1.0020338,28.335155,0.0,58.480762,0.0,17.335157,157.29236,80.1567,19.023499,4.694963,0.0,24.861408,0.0,8.096775,55.66535,5.918035,9.605518,0.0,15.436838,13.223836,10.055787,0.0,0.0,0.0,32.391953,0.34136385,9.044607,0.0,0.93248934,12.422257,0.0,8.370489,5.3371325,0.0,90.34804,241.48291,0.0,5.7785344,0.0
0.0,9.604153,0.0,0.0,6.3947525,7.7334857,117.1904,23.826172,20.088133,8.656917,6.9314966,33.851456,0.27593836,0.0,21.658693,8.742039,20.737581,0.0,2.8373165,7.187303,6.5477004,14.571853,0.0,0.0,11.018202,2.9083726,0.26617026,0.0,0.0,5.690131,0.0,1.0714,0.9796923,1.1471208,36.107418,126.65095,0.0,6.5543666,3.4368775
6.1548886,15.273895,0.0,0.0,0.0,24.450521,48.325848,12.441171,39.564133,3.2581067,7.649461,16.919882,4.50356,0.0,0.0,2.314053,12.737074,0.0,6.642571,4.452889,22.528456,44.252148,0.0,0.0,6.8952217,10.401876,6.1007347,0.0,0.0,0.6868789,57.0127,0.68085545,3.4333227,0.0,0.0,535.8794,2.834211,15.081678,3.6571498
35.48836,14.165367,0.0,137.92516,37.574474,33.684685,35.926594,32.89445,53.115265,6.393433,2.3945837,23.957329,0.0,99.67325,104.30384,36.43489,8.185257,20.417965,0.0,8.278449,34.15276,47.134674,7.188784,0.0,20.089886,6.2803373,5.578284,0.0,9.109783,3.136359,15.903178,7.094787,0.0,15.9718485,18.24115,914.1506,28.025984,2.7239108,5.29717
12.015671,3.9791927,0.0,41.377705,10.641245,0.78589755,94.60341,4.774847,15.557526,17.600592,3.5623827,31.68546,0.0,3.7637997,30.650034,7.599654,30.463795,0.0,10.740511,6.8088646,9.26419,14.730899,0.0,0.0,29.77976,0.916871,1.8046207,0.0,7.564437,2.0607774,0.0,2.0663397,5.8884373,0.0,8.054844,55.352234,0.0,0.0,0.0
0.0,4.0865874,0.0,0.0,3.3235655,4.5867505,126.03819,9.393586,7.861741,8.20146,13.723505,41.75099,3.780979,0.0,15.9529915,2.430282,17.454939,0.0,6.871656,0.0,20.045792,26.22796,0.0,0.0,12.496742,3.2871213,0.0,0.0,0.0,3.8180332,1.3268917,0.0,0.0,0.0,27.055424,89.98568,0.0,0.35733357,2.6600373
6.0818906,26.72507,0.0,0.0,4.042652,37.51445,93.45123,27.653894,0.0,10.674354,8.972597,20.014694,3.3604786,15.513829,0.0,6.5589366,24.552837,4.7392116,4.2390714,7.603986,26.893602,225.12183,3.209205,0.0,39.605713,0.3342144,3.5783763,0.0,0.0,0.0,71.96875,6.9953213,0.0,0.0,0.0,1083.1951,21.80325,0.81920075,0.0
39.89818,6.889144,0.0,107.18861,11.619376,34.704865,28.746075,32.45715,82.201294,0.0,3.1227562,54.80303,5.6476893,61.195683,96.857254,24.287703,9.696911,15.4325,0.0,19.713657,42.516403,57.473133,21.672514,0.0,51.48193,12.698029,6.357259,0.0,4.3055034,7.491186,15.928437,0.0,0.0,26.026756,17.950775,629.76556,6.6538954,0.0,2.8756106
