MF102,MF117,MF121,MF124,MF13,MF134,MF137,MF141,MF144,MF167,MF179,MF181,MF184,MF191,MF195,MF198,MF200,MF21,MF257,MF27,MF312,MF370,MF39,MF421,MF439,MF44,MF46,MF465,MF476,MF478,MF5,MF557,MF57,MF59,MF6,MF7,MF78,MF89,MF9
0.0,11.009644,0.0,15.483506,4.2413173,10.968094,91.54226,17.705915,33.342884,9.597012,17.34896,130.787,4.3147244,23.327213,52.79567,8.1338005,30.725739,0.0,0.0,34.65635,9.228577,59.728207,0.0,0.0,14.15313,1.0312827,7.402375,0.0,0.0,22.042015,0.0,5.387908,0.0,2.8310044,117.83759,115.27935,0.0,0.0,1.2349364
0.0,1.1254848,0.0,0.0,0.0,4.7108665,114.784546,0.0,7.176782,0.0,10.651095,36.84065,11.85303,0.0,54.65255,0.0,54.27743,0.0,10.676667,6.4021583,11.747939,4.280775,0.0,0.0,6.6356587,1.0567398,0.0,0.0,0.0,5.678568,8.603478,1.9812376,0.0,0.8389523,6.560475,8.731169,0.0,6.794904,8.398584
2.9655223,13.253834,0.0,0.0,0.0,27.541227,52.16863,25.05501,14.330456,7.4095845,17.013054,31.749632,22.163006,0.0,0.0,2.1865025,21.528399,0.0,6.138521,16.503717,23.323586,103.46288,0.0,0.0,6.8231254,0.0,32.951397,0.0,0.0,3.0096736,140.83977,10.41558,3.6370413,0.0,0.0,376.88953,15.370278,0.0,1.9919577
29.075085,9.572927,0.0,20.141718,8.769223,41.505413,56.729904,63.68043,79.02081,0.0,0.0,27.028833,6.04846,62.667534,124.4206,23.853134,0.0,3.3284662,0.0,21.228756,51.27529,16.784834,11.267292,0.0,6.7206674,13.713273,51.32961,0.0,43.077286,3.1277106,35.28678,11.6804,0.0,45.07144,42.418255,1190.423,38.39372,3.2511072,8.02037
3.5733314,8.678112,0.0,17.479992,3.5952864,3.50938,99.93669,21.784304,42.214947,7.099446,1.1436219,47.432247,3.2344072,9.526663,36.553535,11.490946,18.323767,0.0,6.4392004,11.285944,7.40383,24.499907,0.0,0.0,7.9009657,1.09164,7.1345267,0.0,3.1622493,3.7198675,4.427487,0.0,12.5635,22.19965,34.392616,50.821987,0.0,0.0,6.3086324
0.0,1.2120241,0.0,0.0,0.0,2.3624516,150.15813,21.796534,16.973171,0.0,3.0597138,19.819078,0.0,0.0,9.745288,0.0,12.5332775,0.0,38.23926,15.624404,20.49958,0.0,0.0,0.0,3.2575634,0.0,0.0,0.0,0.0,0.0,8.849647,3.8908193,3.0929573,0.0,3.8615034,9.629465,0.0,10.542606,0.0
7.2544265,16.952711,0.0,0.0,0.0,18.415663,60.22862,37.856804,30.840143,9.951099,7.2463927,20.15084,5.455072,0.0,0.0,9.666642,4.797184,0.0,19.481426,31.064817,21.45713,57.35068,0.0,0.0,3.3119223,0.0,43.777836,0.0,0.0,6.9713345,70.69127,11.088429,4.2132964,0.0,0.0,454.46832,16.686296,9.128263,2.7556543
26.821539,5.0929904,0.0,20.578588,3.7301872,30.745033,29.11811,37.824833,45.97665,0.0,7.910346,14.716089,3.2614334,14.747306,66.85006,18.533258,10.644011,6.533852,0.0,16.335165,25.694738,48.301224,4.4425025,0.0,3.8162646,0.0,9.196599,0.0,12.958737,3.167596,19.626207,5.641459,0.0,36.038586,29.417957,339.4097,10.383556,0.0,8.893895
0.0,1.4397055,0.0,10.089644,3.0309029,4.1871223,45.435753,16.350147,23.062433,0.0,4.043688,24.91371,0.0,0.0,16.519234,5.676102,10.521053,0.0,0.0,7.5649915,0.0,16.242376,0.0,0.0,3.3230658,0.0,9.476965,0.0,0.0,3.2214758,1.4065492,0.0,0.0,2.7098308,26.57862,31.388311,0.0,0.0,0.0
3.5933337,0.0,0.0,0.0,0.0,2.4368198,57.30338,6.15421,61.256886,0.0,0.0,6.229162,3.6315558,0.0,14.23644,1.516023,22.34863,0.0,8.326307,5.970632,20.437344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3108375,21.317701,3.347481,3.2955618,0.0,6.8703337,9.741468,0.0,4.780912,0.0
