"step";"sampling_period";"102";"117";"121";"1223";"1230";"124";"1257";"13";"134";"137";"141";"144";"167";"179";"181";"184";"191";"195";"198";"2";"200";"21";"257";"27";"312";"370";"374";"39";"421";"439";"44";"46";"465";"476";"478";"5";"557";"57";"59";"6";"697";"7";"78";"89";"9";"F1"
7;"summer_2013";0;13.7686303333333;0;0;0;30.6235586666667;0;0;13.3911866666667;1.65138;0;118.370628;0;9.34587133333333;52.1401886666667;0;17.3454866666667;0;7.406415;0;7.308866;3.28451433333333;0;0;3.31804;4.20183;0;0;2.94117666666667;0;113.082801666667;0;0;0;0;98.1065266666667;0;0;96.61136;17.4086886666667;2.0833325;0;0;0;2.7523;0
8;"autumn_2013";0;19.3876216666667;2.02656;0;0;0;0;0;54.3272536666667;0;0;107.922494666667;1.72413333333333;44.4623976666667;19.0655033333333;0;6.28702;0;13.3392686666667;3.3708;1.9355;0;0;0;0.967741999999999;0;0;6.12243333333333;12.3244833333333;0;42.25973;0;0;0;2.75506;157.300666666667;0;0;58.17254;486.312616666667;9.60569592592593;0;0;0;13.7409375;0
9;"winter_2014";0;12.7744777777778;0;0;0;0;0;0;24.9556233333333;0.681813333333338;0;15.9574333333333;0;9.19109333333333;82.09541;0;0;0;11.7674488888889;0;1.64912;0;0;0;3.17647;0;0;0;5.10637333333333;0;21.6127073333333;0;0;0;0;94.41241;2.66666666666667;0;18.6958333333333;25.2105333333333;37.28117;0;0;0;2.25904166666667;0
10;"spring_2014";0;29.2213883333333;0;0;0;292.00918;0;0;17.2299763333333;2.39215333333333;0;5.15136;0;2.818485;198.47456;0;0;0;7.5944875;0;7.1992;0;0;0;0;14.1983633333333;0;3.03030333333333;2.9703;0;24.140304;0;0;0;0;31.0234433333333;1.6854;0;33.5196793333333;3.03030833333333;52.52065;0.606066666666607;0;0;2.42424;0
11;"summer_2014";0;22.0594026666667;0;0;0;95.9496786666667;0;0;15.5141866666667;10.6671666666667;0;283.922756666667;0;1.64388962962963;67.524582;0;19.29964;0;9.09468466666667;4.81637740740741;24.3640346666667;0;0;2.52658666666667;1.27659066666667;0;0;2.33333333333333;46.875;0;87.9968933333333;0;0;0;0;120.701533333333;0;0;219.017353333333;405.443273333333;2.33333333333333;0;0;0;12.6140346666667;0
12;"autumn_2014";0;25.0454513333333;0;0;0;0;0;0;21.3761366666667;1.91499999999999;0;68.4676366666667;0;25.2664106666667;27.850477;0;0;0;11.4183622222222;0;0;0;0;2.32550366666667;14.2546583333333;0;0;0;6.46289714285714;0;45.832476;3.75;0;0;3.94089523809524;116.630693333333;0;0;37.7500033333333;992.00842;18.8938916666667;0;0;0;32.4263688888889;0
13;"winter_2015";0;15.6092;0;0;0;8.33333333333333;0;0;8.98348666666667;0;0;7.24133333333333;0;4.01785714285714;34.0131573333333;0;0;0;6.07142857142857;0;0;0;0;0;2.75858666666666;0;0;0;13.1341222222222;0;27.9834733333333;0;0;0;0;43.44174;0;0;17.0881185185185;15.3125;21.0927481481481;1.26316;0;0;10.6198666666667;0
14;"spring_2015";0;10.0117676666667;0;0;0;358.105473333333;0;0;8.67968133333334;8.74921333333334;0;1.05266666666667;0;0;99.6598296666667;0;0;0;7.97201166666667;0;1.44927407407407;0;0;1.95640000000001;0;19.4479103333333;0;3.19149;21.4285876190476;0;59.0085233333333;0;0;0;0;12.2524366666667;0;0;15.9859208333333;4.35470208333333;13.8536481481481;0;0;0;8.01394833333333;0
15;"summer_2015";0;6.826783;0;0;0;40.9677896666667;0;0;8.78682666666666;0;0;251.325506666667;3.26087;5.21738533333333;18.1907493333333;0;0;0;9.77208066666667;0;2.17390888888889;0;0;0;0;1.95652;0;1.81159074074074;32.6087966666667;0;98.2539366666667;0;0;0;0;30.9817766666667;0;0;106.090521;139.239283333333;0;0;0;0;7.9710237037037;0
16;"autumn_2015";0;8.03688566666667;0;0;0;0;0;0;4.54545;0;0;71.094009;0;7.158959;3.24592166666667;0;0;0;2.16449761904762;0;0;0;0;3.84615555555555;0;0;0;0;5.14212833333333;0;8.20523518518518;0;0;0;0;44.282;0;0;21.7346666666667;169.222891;0;0;0;0;3.26087;0
17;"winter_2016";0;22.5856246666667;0;0;0;12.1576666666667;0;3.61446666666667;8.940122;0;0;0;0;4.86100740740741;8.64169466666667;0;0;0;3.956522;0;0;0;0;0;2.4458;0;0;0;0;0;58.699324;0;0;0;0;48.4059853333333;0;0;11.0656313333333;52.6327851851852;4.01762518518519;0;0;0;10.9036166666667;0
18;"spring_2016";0;17.08441;0;0;0;250.940553333333;0;0;14.426045;11.6471233333333;0;17.0061783333333;0;3.94402166666667;127.83299;0;0;0;8.69601041666667;0;9.73990333333333;0;0;1.8315;2.11767333333333;3.74385333333333;0;0;19.7368333333333;0;95.9008466666667;0;0;0;1.26582222222222;12.8087333333333;0;0;18.1334983333333;26.4233244444444;7.97729037037037;0;0;0;1.894736;0
19;"summer_2016";0;16.67321;0;0;0;23.8997003333333;0;0;4.88286;1.81159444444445;0;570.175803333333;0;7.403726;42.0722933333333;0;7.28636666666667;0;9.67611;1.74927047619048;3.67346666666667;0;0;0;0;0;0;1.224484;0;0;65.1674233333333;0;0;0;0;54.7256833333333;0;0;55.215848;85.0888375;0;0;0;0;0;0
