MF102,MF117,MF121,MF124,MF13,MF134,MF137,MF141,MF144,MF167,MF179,MF181,MF184,MF191,MF195,MF198,MF200,MF21,MF257,MF27,MF312,MF370,MF39,MF421,MF439,MF44,MF46,MF465,MF476,MF478,MF5,MF557,MF57,MF59,MF6,MF7,MF78,MF89,MF9
5.337005,23.692492,3.2258065,0.0,4.007586,15.303003,31.091,11.34949,57.43493,0.0,0.0,10.314596,14.36982,7.8586974,9.478804,4.0833507,2.6533413,34.755722,4.650263,3.8005595,19.698784,41.497005,3.1578948,4.1162786,44.029346,1.0000675,29.474672,2.9126213,0.0,8.689683,50.581017,6.686483,8.00158,0.0,0.0,714.8741,10.377611,3.1578948,0.0
11.247046,4.984955,0.0,42.18889,10.39475,1.202014,95.28115,6.9776516,9.879852,18.311476,4.101741,34.806656,0.36522838,5.149171,32.001053,8.30547,29.775595,0.0,9.239937,8.264384,7.9040275,16.525114,0.0,0.0,28.78516,0.84280294,3.080054,0.0,8.4170065,3.211108,0.0,3.0571842,6.139415,0.0,10.864783,51.756245,0.0,0.0,0.0
0.0,4.2602053,0.0,0.0,2.8248427,4.544751,126.403656,9.154754,5.574232,7.99115,14.14601,42.422863,4.109274,0.0,15.558759,2.4098034,17.833801,0.0,6.786794,0.0,20.52109,27.107502,0.0,0.0,12.235523,2.7372506,0.0,0.0,0.0,3.9110224,2.6480653,0.0,0.0,0.0,26.557545,86.03221,0.0,0.011690825,2.6908412
5.641871,26.914177,0.0,0.0,3.494228,37.291992,94.01298,27.466835,0.0,10.844792,9.359184,20.518066,3.724787,14.593182,0.0,6.3520665,24.98197,4.489569,4.296402,7.647288,26.481419,227.19366,3.1163442,0.0,39.52706,0.030086711,3.6663058,0.0,0.0,0.0,73.09025,7.175522,0.0,0.0,0.0,1077.864,21.890375,0.2873769,0.0
39.41647,7.2716513,0.0,105.77121,11.197073,34.489037,28.964172,31.938889,78.411026,0.0,3.6877487,55.225956,5.9033313,60.2783,95.93619,24.079372,10.019854,15.215551,0.0,19.786085,42.293137,59.09359,21.539495,0.0,51.26896,12.305493,6.117021,0.0,4.0162935,7.7438107,16.982748,0.0,0.0,25.874853,17.319757,625.0152,6.5147896,0.0,2.8410006
3.6658964,30.20033,0.0,87.64278,0.0,15.50359,130.52351,99.55909,64.47482,0.0,0.0,22.398111,0.0,19.128904,65.82697,7.613246,4.242124,0.0,0.0,8.020574,4.10973,0.0,0.0,0.0,40.54236,8.23539,4.0023265,0.0,0.0,11.908864,0.0,3.8937993,3.6000624,0.0,120.86515,130.64717,0.0,0.059306502,0.0
0.0,11.53716,0.0,3.3091974,0.0,3.8022122,117.373055,30.62252,16.42539,0.0,4.867237,23.580345,0.0,0.0,43.260612,5.792095,27.239685,0.0,6.2573094,6.1741953,8.175039,0.0,0.0,0.0,15.908838,0.0,0.0,0.0,0.0,7.747801,0.0,1.8579167,2.5407293,0.0,35.196228,29.085144,0.0,6.581625,0.0
4.505775,15.609591,0.0,0.0,0.0,26.895586,47.302605,21.948177,5.2357287,2.3581116,5.7479863,19.59617,10.736984,0.0,0.0,1.3626394,15.58963,0.0,6.568024,4.40335,20.276508,79.63567,0.0,0.0,9.56127,2.3875115,20.236998,0.0,0.3583819,4.8053503,79.22661,6.105313,4.1979876,0.0,0.0,556.84973,10.673384,8.815291,2.5746334
30.778973,19.017988,0.0,134.35335,37.28904,39.264427,44.222107,41.98212,41.213028,5.374039,3.0533447,26.937992,0.20979378,99.21231,104.81846,33.02138,8.154943,19.312597,0.0,7.6908417,33.81002,37.480915,9.608027,0.0,17.69095,9.422834,8.744403,0.0,11.471261,7.356352,20.34989,9.8828335,0.0,14.938635,36.87185,938.36475,30.288765,4.0536537,5.2593985
11.266835,4.973094,0.0,42.206253,10.399795,1.2089075,95.28512,6.976267,9.965593,18.309238,4.101942,34.86544,0.36956856,5.155201,32.02817,8.317927,29.790289,0.0,9.2211,8.288296,7.905354,16.562033,0.0,0.0,28.813574,0.83451504,3.1142044,0.0,8.407466,3.2261713,0.0,3.0535262,6.137256,0.0,10.902757,51.82791,0.0,0.0,0.0
0.0,4.258388,0.0,0.0,2.8252568,4.5387435,126.44473,9.166164,5.622576,8.002098,14.153828,42.459454,4.1122766,0.0,15.5652685,2.4147997,17.8292,0.0,6.78272,0.0043597817,20.509905,27.12955,0.0,0.0,12.23946,2.742697,0.0,0.0,0.0,3.9203305,2.6624007,0.0,0.0,0.0,26.594833,86.06724,0.0,0.017219692,2.6840267
5.661491,26.906189,0.0,0.0,3.4949372,37.307343,94.041695,27.471691,0.0,10.8352995,9.359586,20.555527,3.724148,14.590288,0.0,6.3587203,24.985765,4.496202,4.3041253,7.66861,26.515305,227.19958,3.1191833,0.0,39.566685,0.024728969,3.6722572,0.0,0.0,0.0,73.11149,7.1705904,0.0,0.0,0.0,1078.1174,21.876045,0.30508155,0.0
39.45092,7.258961,0.0,105.801445,11.195807,34.49408,28.99461,31.965002,78.53577,0.0,3.673628,55.255623,5.897263,60.279106,96.005646,24.08709,10.028662,15.220076,0.0,19.801624,42.323376,59.089294,21.540062,0.0,51.3179,12.297204,6.1400037,0.0,4.013304,7.75041,17.007126,0.0,0.0,25.85892,17.324022,625.268,6.514397,0.0,2.8333197
3.6868496,30.199062,0.0,87.67481,0.0,15.502304,130.57976,99.56699,64.59437,0.0,0.0,22.437038,0.0,19.144213,65.883865,7.6142316,4.2407584,0.0,0.0,8.0464325,4.1068387,0.0,0.0,0.0,40.584476,8.260599,4.039794,0.0,0.0,11.9203005,0.0,3.8848865,3.599697,0.0,120.88738,130.82492,0.0,0.07703081,0.0
