MF102,MF117,MF121,MF124,MF13,MF134,MF137,MF141,MF144,MF167,MF179,MF181,MF184,MF191,MF195,MF198,MF200,MF21,MF257,MF27,MF312,MF370,MF39,MF421,MF439,MF44,MF46,MF465,MF476,MF478,MF5,MF557,MF57,MF59,MF6,MF7,MF78,MF89,MF9
5.337005,23.692492,32.258064,0.0,4.007586,15.303003,31.091,11.34949,57.43493,0.0,0.0,10.314596,14.36982,7.8586974,9.478804,4.0833507,2.6533413,3.475572,4.650263,3.8005595,19.698784,41.497005,3.1578948,4.1162786,44.029346,1.0000675,29.474672,2.9126213,0.0,8.689683,50.581017,6.686483,8.00158,0.0,0.0,714.8741,10.377611,3.1578948,0.0
0.46560323,1.1579883,0.5626714,9.015273,3.0307214,4.229871,44.590282,15.267818,29.61161,0.20254043,3.5260937,24.605446,0.0,0.0,13.426219,7.354072,10.974247,0.0,0.0,9.007244,0.0,21.030424,0.0,0.0,1.9717497,0.0,9.6390505,0.0,0.0,3.0347724,2.388669,0.0,1.0934483,3.714709,24.673504,35.833855,0.0,0.0,0.19308929
3.2237854,0.0,0.0,0.0,0.0,2.3191988,60.338467,3.9637866,60.09444,0.0,0.0,7.631957,3.9877348,0.0,16.376484,0.19134086,23.66706,0.0,9.636633,4.8978276,21.631695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8316095,22.151453,2.0408862,3.130931,0.0,4.3979526,9.898773,0.0,5.1154084,0.0
9.888506,22.896296,0.0,0.0,0.0,22.746122,35.148415,12.60481,36.587986,0.12837222,13.7006235,19.661411,10.314147,0.0,0.0,0.0,30.10689,0.0,8.446659,14.054978,30.40583,41.671665,0.0,0.0,6.5501857,1.1310742,10.221685,0.0,0.0,3.7482374,133.11353,0.0,6.1977534,0.0,0.0,432.56403,3.3331375,3.2814202,2.1883485
41.098545,0.0,0.0,16.771727,0.11425659,30.42116,12.901794,25.959927,426.51385,0.0,13.5182085,17.81851,3.1858873,16.635433,48.8224,19.906218,3.1513777,13.284105,0.0,32.39509,32.932728,23.219515,11.4205,0.0,9.390099,45.04238,9.116296,0.0,9.247521,0.0,36.57412,0.0,0.0,10.732439,14.118814,411.725,14.975579,0.029639363,3.189598
3.282586,7.421818,0.0,9.270834,11.556331,3.7867372,81.961655,5.912547,0.0,3.2996333,13.203732,25.778316,0.0,9.302132,32.659985,11.728321,7.9096293,0.0,0.0,16.907906,0.0,6.399631,0.0,0.0,5.8201947,0.0,8.155932,0.0,3.996813,6.614299,0.0,16.302774,5.809397,0.0,39.73814,67.12046,0.0,0.0,3.244514
0.0,2.149166,0.0,1.68509,0.0,0.0,83.40595,7.779825,13.876261,0.0,12.432344,17.6852,5.71466,0.0,19.513416,2.969738,18.871244,0.0,3.2289655,6.5265374,21.999865,0.0,0.0,0.0,14.605181,2.307129,0.0,0.0,0.0,0.0,8.474768,3.2568874,0.0,0.0,10.544871,8.867149,0.0,9.937518,0.0
3.6691108,21.81613,0.0,0.0,0.0,30.60723,36.275272,11.363965,15.341673,7.6556287,15.435396,8.749699,13.812392,0.0,0.0,1.1459085,24.249193,0.0,6.281179,3.3694115,15.431074,41.629486,8.155376,0.0,0.0,31.285896,3.9227188,0.0,0.0,3.0795593,99.09854,7.7155747,5.4220934,9.841006,0.0,297.99402,18.61191,3.213686,0.0
21.357592,6.3069324,0.0,11.812939,0.0,37.569958,18.485523,26.009224,34.860283,0.0,3.2253718,10.698818,4.7158475,20.633848,93.63394,31.204401,3.4881117,2.7769864,0.0,20.226097,20.888592,24.615267,6.963289,1.9371519,13.159058,0.0,8.52873,0.0,26.321102,3.3166425,29.256021,5.8315215,0.0,8.920107,11.489935,381.97232,21.361399,3.4363623,3.640658
3.978241,3.4962468,0.0,7.738607,13.467469,2.3432636,71.77082,9.08196,12.568644,4.297345,4.9505186,25.179348,0.0,10.696813,26.00815,6.7664566,19.359106,0.0,0.0,1.9377549,2.038156,24.325193,0.0,0.0,7.948717,0.0,3.4796855,0.0,0.0,12.23144,4.576616,0.0,3.6122487,0.90934443,41.083847,58.34403,0.0,0.0,1.4954256
